model_name,GPQA Diamond,AIME 2025,MMLU,MMLU-Pro,SWE-bench Verified,MATH-500,LiveCodeBench,FrontierMath,HLE (Humanity's Last Exam),ARC-AGI-2,BrowseComp,SimpleQA,IFEval,HumanEval,Codeforces Rating,OSWorld,MMMU,MMMU-Pro,Arena-Hard Auto,Chatbot Arena Elo,SWE-bench Pro,AIME 2024,HMMT Feb 2025,Tau-Bench Retail,CritPt,GSM8K,Terminal-Bench 2.0,Terminal-Bench 1.0,ARC-AGI-1,BRUMO 2025,SMT 2025,HMMT Nov 2025,CMIMC 2025,MathArena Apex 2025,LiveBench
GPT-5.1,88.1,94.0,90.0,87.5,76.3,99.0,82.0,31.0,32.0,17.6,60.0,55.0,88.65134438172709,93.37418535758286,2447.3686941996857,40.258463123592456,84.2,85.4,57.387413442142304,1464.0,45.0,91.98443491461603,84.50839449978704,87.5380980733228,7.863037424732434,88.08102259114267,47.6,44.178873420704235,72.8,93.33,91.04,91.67,91.88,1.04,64.41514529430566
GPT-5.2,93.2,100.0,88.0,86.7,80.0,99.4,80.0,40.3,35.2,52.9,77.9,58.0,95.0,95.0,2800.0,38.2,86.67,86.5,99.53353633085547,1440.0,55.6,100.0,99.4,88.0,11.6,98.18561435972086,54.0,5.914129889136518,90.5,98.33,91.98,95.83,91.25,13.54,69.01401598730999
GPT-5.3-Codex,81.0,94.0,94.0,83.58061857927703,56.8,96.0,85.0,33.69434774489818,35.26515461305024,53.38844287809746,61.908044179905346,41.42267583631519,92.0,93.0,2306.2608616990583,64.7,84.0,76.78590101354104,61.04301391866841,1402.4466410756272,56.8,73.80446444713266,87.79617344489799,87.7934485747581,13.71777448557397,99.0,64.7,16.479863398418672,61.270182828804536,93.858007664012,76.22754175805335,77.44383345199897,61.7405148296651,6.890341244039973,58.37820207367136
Claude 3.7 Sonnet,84.8,52.7,89.0,78.0,62.3,96.2,65.0,5.0,12.2181466074899,1.0,20.019789818679385,26.0,93.2,94.0,1640.0,28.0,71.6,73.98703679948484,63.9,1372.0,25.6,80.0,30.695976646107965,81.2,4.060241527774814,89.53204865953262,24.240969394739437,35.2,28.6,65.83,56.6,28.880812636081643,8.75420277475935,0.0,42.59306474900285
Claude Sonnet 4,75.4,76.3,86.5,83.7,72.7,94.0,48.5,12.40532487085423,5.8,5.9,48.99743282931877,15.9,87.6,88.0,2059.611578803282,42.0,74.4,75.70095112415667,51.6,1428.3536899806109,42.7,43.4,15.9,80.5,0.6762079960914562,89.77087682362023,38.5,36.4,40.0,79.63355724040368,79.58068692845093,58.64341168876213,58.54749438511698,0.0,44.55503388303353
Claude Opus 4,83.3,90.0,88.8,86.6,79.4,94.4,47.4,10.0,7.1,8.6,47.57585742348101,22.8,89.7,94.7482337410978,1886.0,38.2,76.5,75.0226201952278,59.7,1426.6939218797295,35.8,75.5,15.9,81.4,0.3,86.39338703244886,43.2,39.0,35.7,79.27853386111434,86.37697340506105,58.961048177796144,55.54529924693884,0.0,45.117429093377666
Claude Opus 4.1,80.9,49.6,88.8,87.92,74.5,100.46670509124431,63.2,15.0,35.0,15.039509867592727,41.15415754607636,43.5,86.15671030750536,93.0,1578.3177839256914,44.4,79.46043121073406,73.80267464815994,59.878584032356,1438.1910121131423,22.7,78.89720228604688,45.000750772655465,85.92497838105783,9.977711212215175,86.1231522605816,38.0,43.8,27.318937783465003,76.4914626162788,61.77323652749245,42.94413300782999,22.040368733539594,0.0,54.5
Claude Sonnet 4.5,83.4,87.0,86.5,87.5,77.2,95.8,68.0,10.701914530424162,19.8,13.6,45.64497288089319,47.0,88.5,85.0,1480.0,61.4,77.8,63.4,60.63283357929549,1431.6707668404347,43.6,88.0,79.2,86.2,4.834053902685078,76.09927273317479,42.8,51.0,63.7,90.83,83.96,69.83067326400989,66.88,1.56,53.7
Claude Haiku 4.5,80.9,96.3,82.0,75.0,73.3,90.2,52.0,11.796878333884493,17.533168535389905,4.0,55.266968522288494,31.031805167394168,85.0,91.5,2020.3641416780883,50.7,65.27918845688296,75.57567460571826,80.48929751531747,1430.1763752966626,39.45,83.57892136101418,38.46576442215826,77.02386903953037,0.0,87.63410495727535,28.3,28.95154919100969,47.7,85.28980727727931,90.30865358140893,62.27482662545658,72.39909925477596,0.0,45.3
Claude Opus 4.5,87.0,92.8,90.8,80.0,80.9,85.0,68.0,21.0,37.6,37.6,67.8,72.0,90.0,95.1,2070.0,66.3,80.7,75.86935974293755,86.25351812084307,1468.0,45.89,90.0,92.9,88.9,9.259500624839504,85.8854305415185,57.8,32.28753214700987,80.0,96.74330261900833,88.28327278230208,80.9111610359593,67.88157010686157,16.240790662538473,76.0
Claude Opus 4.6,91.3,100.0,90.8,82.0,80.8,93.0,76.0,40.0,40.0,68.8,84.0,72.0,94.0,95.0,2650.0,72.7,77.0,77.3,83.5355385368346,1502.0,55.6,90.6681244927347,106.29407351685714,91.9,12.6,85.73385192253258,62.9,28.516583622371,94.0,105.66858087475585,93.38134503452817,106.14033112699896,95.76232343250896,26.01677275579459,75.74968977343045
Claude Sonnet 4.6,74.1,97.0,90.0,80.0,79.6,96.5,74.0,35.0,38.0,60.4,78.0,68.0,92.0,93.0,2010.0,72.5,74.2,74.5,85.16374760682936,1466.4170587350438,48.2,76.61051971713937,74.24657460214195,89.0,10.934717720002535,93.56808836068151,59.1,25.145646979428193,55.0,95.35107709073803,81.77472595285347,72.44126101783083,61.392454887911555,19.33066307740461,64.48178783514243
Gemini 2.0 Flash,74.2,62.79251457722074,76.4,76.4,42.0,83.9,45.2,0.0,8.483207378514663,1.0,21.816496368126593,27.0,80.0,82.6,1812.0722330877707,65.98031914573363,70.7,74.67426443542688,50.0,1376.0440994729092,41.111553391864646,73.3,58.40688503088049,76.05305731661426,3.8729740555498644,88.5504949869983,21.433413110576453,9.100892949682702,22.481368335079765,81.2813385967577,63.86143899902976,42.440426056034894,28.506080911431766,0.0,42.390496447020666
Gemini 2.5 Pro,84.0,86.7,89.8,85.6,63.8,97.3,70.4,5.0,18.8,4.9,45.42785662839589,52.9,90.8,89.65069420357815,2001.0,50.77606531460794,81.7,75.51497209210916,90.8,1437.0,29.738681013695526,92.0,82.5,73.33377955329759,2.0,85.23538247674384,32.6,25.3,41.0,90.0,84.91,66.67,58.13,0.5,58.3
Gemini 2.5 Flash,78.3,72.0,85.0,81.1,63.8,95.2,63.9,3.284692384191203,15.6,2.5,37.90156671024437,28.1,84.3,90.2,1995.0,47.80683281834856,73.5,75.44851998097127,83.9,1408.0934422168634,28.398269056968985,88.0,64.2,69.8307984538084,1.1,88.27975687438587,16.9,16.8,33.3,83.33,75.47,55.54965594334426,50.62,0.0,47.7
Gemma 3 27B,42.4,54.407474787304636,76.9,67.5,32.0,78.0,29.7,0.0,0.20290363115771015,6.1596282258790325,26.292392336602973,22.0,78.0,87.8,1078.9431270825316,73.43532146684296,66.47165026993665,71.71436843503375,69.9,1338.0,43.177174129363436,22.0,5.000576580557947,71.5208507729707,0.0,92.3,2.778153650154593,4.650595751054027,21.471196568198252,71.7096154219227,59.4884332009964,0.18959784016075787,5.580358861851593,0.0,31.138462504125528
Gemini 3 Pro,91.9,95.0,91.8,89.8,76.2,97.3,79.7,38.0,37.5,31.1,85.9,72.1,90.0,93.0,2512.0,55.0,87.51,81.0,95.80518077029134,1501.0,43.3,97.0,97.5,88.5,9.1,89.37363022359654,56.9,33.39072199175439,75.0,98.33,93.4,93.33,90.0,23.4,73.4
Gemini 3 Flash,90.4,90.4,91.8,88.59,78.0,107.39901405168348,90.8,30.0,33.7,33.6,75.0,60.0,88.2,92.6232395882065,2100.0,50.0,87.63,81.2,99.3803007753447,1473.0,34.63,93.0,106.27577473369203,82.0,8.515995490458458,79.56929035515651,51.7,39.67792674726138,84.7,100.0,92.92,93.33,90.62,15.62,72.4
Gemini 3.1 Pro,94.3,100.0,92.6,89.5,80.6,98.5,82.0,40.0,44.4,77.1,85.9,72.1,89.2,95.0,2700.0,72.0,87.5,80.5,88.92424955368529,1490.0,54.2,98.0,123.13709400268056,90.5,17.7,88.46657276034267,68.5,14.710261639917348,90.0,108.56890614957466,89.69394032971165,109.75117639777774,91.48913233049115,33.5,78.1044008119894
Llama 4 Scout,57.2,48.298170075767814,88.5,74.3,36.844695126641795,83.0,32.8,0.0,7.067921114865726,0.0,26.666129173567356,12.288523577778278,81.0,76.0,1019.8063686010992,70.8768338339024,69.4,71.47134881297933,72.0,1350.0,32.03177078354736,39.78331929232013,0.336631376412754,70.90304949065816,0.0,90.6,1.3154647320829156,15.530036057921563,0.5,68.9481054225903,54.7196639512392,0.18105662488976293,1.8595758960465503,0.0,29.940490874450475
Llama 4 Maverick,69.8,58.44409380944484,88.6,80.5,46.5,88.1,43.4,0.0,8.61554051037615,0.0,41.216328327148176,20.0,84.0,82.0,1792.3953019821256,65.02909882526654,73.4,74.60378993893353,73.5,1417.0,26.870143138057614,52.0,29.547532775303466,69.89253713460522,0.0,90.49281537199266,26.41755362667547,15.5,4.4,79.82973459480239,66.6314752071146,36.29828247991118,24.61304180350251,0.2248987754850873,42.679863812122335
Llama 4 Behemoth,73.7,68.84464901851021,90.2,82.2,55.0,95.0,49.4,4.170605097132267,11.159203902755337,8.628558758048385,33.77286116309864,44.0,86.0,85.0,1740.605123387868,49.99918838823276,76.1,74.41327324877646,70.57862018059464,1416.0501877850347,30.038416637546817,72.0,34.50119881829863,77.53620919947033,3.161238227239412,89.33719233507838,28.653341397012582,21.74753412815926,14.494779865799387,79.03804445248178,67.00566343501765,35.34716502032957,18.356282304277627,0.0,46.811362916332115
Grok 3 Beta,84.6,93.3,88.0,79.9,48.5,99.2,79.4,5.007078964064448,18.2,0.0,30.363644276296725,31.0,84.0,87.3,2169.2904585864508,63.729278784141776,74.53615732992465,76.14235632068865,74.92048492903137,1402.0,26.841543442550943,93.3,87.11465874062102,61.895375106559705,1.1201932826263885,89.53524162388533,15.175309840602608,17.5,5.5,90.05490678684518,80.55921651246437,69.15298736542398,64.31849009122186,0.0,50.14643649950585
Grok 4,88.0,90.6,94.0,87.0,73.5,98.0,79.4,13.0,24.0,15.9,43.19205611492947,48.0,89.2,88.0,2708.0,48.0,75.0,59.2,70.71232216006729,1465.0,46.5,94.0,90.0,78.22729882546352,3.7839710995650506,86.15117594944945,23.1,39.0,66.6,95.0,85.85,88.33,83.75,2.08,63.55319825042196
Grok 4.1,91.0,94.0,91.13094345267336,85.3,79.0,98.5,82.0,38.0,44.4,42.0,73.69532431567552,55.0,91.0,95.0,2650.0,52.0,76.15115324055381,81.0,57.67161790500677,1483.0,48.79568085694871,96.95714273534008,81.96662633382164,93.26161031439717,11.707976471873645,92.73116776561815,62.177248277671055,37.719893407183065,70.90735737115392,97.5,84.6,93.33,84.38,5.21,60.0
DeepSeek-R1,71.5,70.0,90.8,84.0,49.2,97.3,65.9,2.448584324418647,8.5,1.3,31.704614331428218,30.1,83.3,96.1,2029.0,35.14550473583889,80.92523352632081,75.55437461044035,92.3,1382.0,23.700554748857996,79.8,41.7,66.91307954474175,1.1,97.3,15.486733894826045,5.7,15.0,80.83,66.51,33.46793888456911,20.775100529457077,0.0,45.37003737931457
DeepSeek-V3,59.1,39.2,88.5,75.9,42.0,90.2,39.2,0.0,11.886077073387753,0.0,32.437246879536474,24.9,86.1,65.2,1134.0,65.31672410879119,67.98493696597555,71.94405396877157,85.5,1382.0,29.36978826995545,39.2,11.82852723204445,72.04706883556197,0.0,89.3,0.015434430605893112,17.3133796698624,6.1147580893864415,71.47669550736433,51.079043701081915,3.357168196064066,1.2725084581168602,0.0,36.68470017725427
DeepSeek-V3-0324,68.4,46.7,89.4,81.2,38.8,94.0,49.2,0.0,5.2,0.6688377996692338,6.637943677198166,27.7,81.1,85.0,1650.0,52.97228590383373,75.06802258606714,73.98194838608701,39.9,1382.3249067470178,27.83179527195435,59.4,27.5,73.62151939703348,4.229885107067947,86.70283588399667,4.903803900325386,25.8149362830992,0.5739542148741066,72.31571343055069,52.28196292129901,23.348715666835247,5.362494535878199,0.0,38.55136995173683
DeepSeek-R1-0528,81.0,87.5,90.8,85.0,57.6,97.3,73.1,10.0,17.7,1.1,42.87417200985402,27.8,79.1,85.6,1930.0,63.75460097158608,79.96890980524536,75.21052707123243,71.86265427588677,1420.0,28.25347732926471,91.4,79.4,67.83246194361386,2.115697987079024,85.2664898203686,24.806529803565184,27.834665293243233,21.2,92.5,83.02,69.95078428020334,69.38,1.04,51.34696237519887
DeepSeek-R1-Distill-Qwen-32B,62.1,72.6,80.13125108407007,71.21057648985541,54.468884836029474,94.3,57.2,0.7212155242847444,13.950603371977735,2.0772904522387563,31.97691613032771,34.55002403109302,82.736136495947,82.0,1691.0,63.3899208954928,64.82402966335664,74.205230181983,65.80601312083925,1401.3825539198301,33.12458468948387,72.6,47.79832581291299,71.79972111715556,1.240224883159879,91.59353319307814,18.42449158660679,13.519504357682877,9.631350957425298,81.34888061893473,65.14496871789672,37.73990942843572,27.104832531838625,0.0,43.80066051152673
DeepSeek-R1-Distill-Qwen-14B,59.1,64.53096658825802,79.00136495867855,69.35263747564917,49.85584493354361,93.9,53.1,0.0,11.780364555525495,5.006665642833269,25.898100107080097,34.78286478152654,81.40915067020387,83.21560163952597,1481.0,64.60664640007792,63.0465637632425,73.35032787509417,63.70383941331454,1387.0646915816967,30.34640508044467,69.7,39.62979531604975,72.54204483825978,2.081337850586877,91.5197843655096,17.037182665592894,11.582288515055495,0.8324434502949316,77.41556770222375,58.33784138676397,25.311397665866522,9.858132384644662,0.0,40.54267729732726
DeepSeek-R1-Distill-Qwen-7B,49.1,52.18285548129842,75.81638866878939,63.28159457909763,41.53336126405634,92.8,37.6,0.0,6.337505421924362,1.773763728862221,20.608108361871757,30.236368419650944,78.21593544975713,80.64958947119396,1189.0,68.28823342156522,57.06114104851615,72.15111939950398,60.58183342677151,1381.9376702065322,29.869170746279252,55.5,12.996646153762924,71.92577088053153,0.0,86.37368769015427,0.0,15.337322810512603,0.2230915213830258,72.11487312713227,54.87096022155733,8.07538941995189,1.3671076921296645,0.0,34.40958635777598
DeepSeek-R1-Distill-Qwen-1.5B,33.8,22.8,62.92650232612618,36.51903129931519,27.213930595549755,83.9,15.049999999999999,0.0,0.0,9.886845437810592,8.64898415295744,40.939585746441935,39.9,63.400416743823826,954.0,108.86714678460964,26.346767519456264,71.19222927421923,4.5,1439.5079355704165,38.11323266239509,28.9,33.09101348432529,80.33302749386054,2.2020926934751976,61.423279736881,0.0,36.60766132158352,28.039637947506094,80.55650946762522,42.854115869215434,15.268195251755358,2.0681274876660325,2.1568884782674047,37.64045627618816
DeepSeek-R1-Distill-Llama-8B,49.0,27.8,73.49061223192598,55.11786045399498,37.15140252924971,89.1,41.05,0.0,5.133108923185176,2.2536746013569626,4.63570278677571,30.44282356787312,59.0,68.34296399338109,1205.0,84.10103375833307,45.59515200773609,72.19644036905814,17.6,1402.3707097976296,32.44519307999812,50.4,44.79301094028256,77.11871903868428,4.803215469356445,75.41925204713908,0.02808628019005255,30.92520977432804,10.884019560159459,76.32636127534255,40.22080188813445,19.350773561091884,1.3191390937806489,0.0,37.68111865157262
DeepSeek-R1-Distill-Llama-70B,65.2,70.0,86.0,75.05548424426593,54.057178787223506,94.5,57.5,3.7993734568753865,11.896104673734811,2.749524457387153,30.121246585038534,31.710853788511713,84.37102175786049,80.0,1633.0,52.82479506708152,68.76861089577794,73.96488422936346,61.65544690609184,1386.0299009966006,36.03817318140361,70.0,33.3,76.7925770890253,2.5051959600584865,93.84571202824648,21.905859751563213,18.83032155753449,13.776712950449564,76.78874659490211,60.370230519653305,29.54169982141299,17.607297125120283,0.0,41.34605542778921
DeepSeek-V3.2,82.4,93.1,90.5,85.0,73.0,97.3,83.3,8.0,25.1,3.0490225998705114,51.4,35.0,89.0,90.0,2386.0,51.81545088752373,83.38322668864475,81.0,65.600823353046,1448.820331576574,36.18444741663154,93.0,92.5,73.52553931337825,4.147895392278606,87.77761874765815,39.6,29.522293313091154,53.32961939306722,96.67,87.74,90.0,83.75,2.08,62.2
DeepSeek-V3.2-Speciale,85.7,96.0,91.54584010946769,87.5,76.0,98.0,88.7,25.45398077080459,30.6,21.033703033964628,64.31323559291326,48.09221277387837,88.0,91.5,2701.0,43.132001161045046,84.36363152149428,78.36286345442332,83.64754309944902,1452.241666243498,47.63624716481891,96.0,99.2,80.00668837006461,6.723925523131403,93.30946139830354,37.051586975490636,24.838976330799483,78.70852496194198,99.17,89.15,93.33,94.38,9.38,66.30461239535697
Qwen3-235B-A22B,71.1,81.5,87.81,79.8,69.6,98.2,70.7,2.0288868987586,15.43,1.3,47.625514050595655,13.2,87.8,90.0,2056.0,56.09440385845935,75.24506557279739,75.69791222663447,95.6,1410.0,23.59947829633711,85.7,62.5,59.92781975163649,0.0,94.39,13.554476205816798,6.6,11.0,86.66795151571054,79.14547337993703,60.70997854069911,59.713697152712086,5.21,47.55577363314984
Qwen3-32B,68.4,76.67,83.61,70.0,55.96464118243546,96.0,63.0,7.086918279399512,20.357583774862235,13.517176249390062,30.202877875368188,34.61711634495123,83.0,85.0,2020.0,61.083043096566236,63.12914807500144,75.52640869436318,53.3,1407.460212058055,36.305034785595154,81.4,52.42172338311872,74.78821825438382,4.372914955272645,93.4,22.245854966535802,15.5,12.923962226271328,82.70207413998881,64.38527716943804,47.877903492622394,32.32017572311787,0.0,45.747959272737376
Qwen3-4B,51.2,65.6,72.99,74.0,52.89270887348107,97.0,55.2,0.6577444679041093,17.03778678524469,0.13609264173412328,20.80197113511514,35.417680549188844,87.4,75.0,1671.0,75.96160400444026,67.3952155822986,74.10931786747555,13.2,1418.1892383014163,44.67636786012878,73.8,55.5,79.74583381770141,5.960443990604343,87.79,19.62301229574794,21.52936423210093,6.848344316651946,82.96689604292493,58.71830551798196,46.59637347241936,29.92110393524449,0.0,43.06603314321693
Qwen3-0.6B,27.9,15.1,52.81,24.74,15.602622088182216,77.6,12.3,0.0,0.0,12.761896012735122,17.27437148766586,43.10973147368418,59.2,45.0,800.0,134.85179710023638,17.339333056345524,70.59013095963327,8.5,1438.1474176151487,54.14014980662003,10.7,48.52758420951835,84.07202627500529,0.4967870749919001,59.59,0.0,29.164337947600416,44.686352486904866,84.50078956687415,38.52278558023821,15.949422674322122,6.208488440529649,10.16158498954266,39.10281800660012
Qwen3-1.7B,40.1,36.8,61.815,36.76,34.12703782681865,93.4,33.2,0.0,2.603368379641381,11.907522282219588,18.26044470819926,35.79740659136519,72.5,60.0,1200.0,95.20272390880851,27.88969690068135,72.19347727302946,43.1,1414.652060742646,37.45085898397767,48.3,38.43279912781577,75.05583868864586,0.0,75.44,0.0,13.842401821742328,12.88058518884884,79.1703950659936,44.466365520031914,16.79675678012582,0.9394619441426784,2.532341568822858,37.5124581277296
Qwen3-8B,63.3,67.3,76.89,56.73,52.38668886469566,94.0,48.0,0.0,7.301686436426451,16.87089206786557,21.31745348604329,42.4512367421205,80.0,82.0,1850.0,62.21581686877219,48.03898733637611,74.8192650137491,76.0,1400.9058046250957,30.032919808193526,76.0,43.42657734850064,69.10832722426454,0.0720169443316081,89.84,5.390934229141379,2.66209139073095,5.401677942375159,79.92024799908457,60.14394034981583,31.13398151852148,13.825464860805539,0.0,43.056287647148594
Qwen3-14B,64.0,72.0,81.05,61.03,52.55722093193083,95.0,55.0,0.0,11.641617568623133,14.641751208382786,28.891328620437037,40.41874036723766,85.45935018087948,85.0,1900.0,60.50913300459907,54.46256077488347,75.03381724342714,85.5,1403.1915857627541,28.48631541321211,75.0,44.443152177859076,67.36177405690006,0.0,92.49,9.421219391649345,2.991595552228887,7.392169100189335,80.97186812522867,63.85631278495985,33.755222533184494,18.82538531656637,0.3589790627792695,44.76993366285572
Qwen3-30B-A3B,65.8,85.0,81.38,80.9,58.07181591833887,96.0,66.0,4.541033541543712,13.102950741111385,0.0,48.378302348177385,37.06923562256543,88.9,82.0,1974.0,59.65598144271457,77.29696484943652,75.38330716572526,91.0,1415.573534885605,37.68700489159477,78.0,71.4,68.0505418012698,0.0,91.81,17.445885016408397,7.733026398054903,32.08752318625761,90.1096494546058,80.57884020210741,58.02141292949973,59.91707029611746,5.253778903755773,51.73124779340674
QwQ-32B,65.2,50.0,79.0,62.0,35.0,90.6,50.0,0.0,15.619143898025612,7.028407581745384,11.13088942975088,31.41923950276032,80.0,78.0,1316.0,73.98996336049007,56.88779771543314,72.66509442702143,60.9,1361.0525541963007,28.511677079718652,79.5,47.5,71.74510534547441,2.7966729285599428,86.01704029046007,0.0,11.422017987830941,0.7383892059250456,74.75083909613562,49.55503023530801,16.34008890463086,0.47475810365033055,0.0,37.57728479518235
Qwen3.5-397B-A17B,88.4,95.0,88.6,87.8,76.4,98.0,83.6,18.36246982579511,32.0,7.5368265205029985,64.1814881755115,35.0,92.6,92.0,2200.0,59.4353667524661,85.0,76.35738575324717,76.39457970440122,1455.715540627255,37.536694049747496,94.0,97.48530103314295,75.96337268420231,3.6119853579687238,84.2217371426022,41.288677721664385,38.872670739409216,61.12121236784401,96.72199653344391,95.765755677146,95.6707585567499,100.7080456275051,5.2151995522334005,62.263960444825244
Kimi K2,75.1,49.5,89.5,87.1,65.8,97.4,53.7,0.0092418433051904,4.7,2.2258014796131818,26.6270223681081,31.0,89.8,85.0,1780.0,38.0,79.39979964999846,74.55808551572261,54.5,1422.4685559281052,27.67,69.6,38.8,79.57314993593218,4.813281943724618,84.51141434092906,27.8,31.616167009248954,27.557530694115258,76.86644768099606,61.57739198886583,42.694276569777585,20.399983574895714,0.0,47.54588669593957
Kimi K2 Thinking,85.7,94.5,88.55441274416626,84.6,71.3,97.0,82.6,17.51434641461732,44.9,0.09262298494016363,60.2,35.0,86.62882220893107,92.0,2150.0,77.66628463188079,76.51096941070588,76.12976911289614,63.32864857739338,1475.113143812051,25.206110646839562,94.0,89.4,70.29855635105814,3.3675465610917463,88.08565131576572,35.7,43.208049512690366,12.0,93.33,91.04,89.17,91.88,0.0,58.25002398001115
Kimi K2.5,87.6,96.0,92.0,87.1,76.8,98.0,85.0,28.0,50.2,35.0,74.9,45.0,90.0,95.0,2350.0,62.0,84.0,78.5,92.6174873776553,1452.4342081363236,40.93453595859813,96.1,95.4,78.85308117084752,8.382943998935252,92.36447375641126,43.2,24.224029065142872,65.3,98.33,90.57,89.17,91.25,8.85,65.13499427038624
GLM-4.6,85.7,80.0,85.0,80.0,68.0,95.70109347632513,70.0,8.182497240948905,24.8,5.591795447256089,41.21097949337809,37.62227006383819,82.0,82.0,2177.6758095676996,55.44801087615044,72.36257772006681,76.20572197729425,71.14665889499054,1431.2577631383133,35.38776625610757,97.06504560869575,87.37327017152916,74.55768734634486,4.326074487971656,85.78012005752777,24.5,24.337298618884972,43.008247041393815,90.8958747636814,78.54911449866329,73.75133306988305,67.51974228067763,0.6677844940832642,55.880231792875634
