model_name,AIME 2024,AIME 2025,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,CritPt,FrontierMath,GPQA Diamond,GSM8K,HLE (Humanity's Last Exam),HMMT Feb 2025,HMMT Nov 2025,HumanEval,IFEval,LiveBench,LiveCodeBench,MATH-500,MathArena Apex 2025,MMLU,MMLU-Pro,MMMU,MMMU-Pro,OSWorld,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Tau-Bench Retail,Terminal-Bench 2.0,Terminal-Bench 1.0
DeepSeek-R1,0.36482045223422577,-0.34184120939899026,-0.991950682494216,-0.7137900324968652,1.143043332072129,,-1.3827394828584334,-0.9974131926277154,,0.06566015876196035,-0.7236018829456083,,0.06397836565199316,0.8918056414047976,-1.2924139456589487,-0.9430259602453052,,0.9936885947637275,-0.1307628578098769,,0.2717126615306229,0.551099895752447,,0.6844726326342698,0.544167476987178,,,,-0.4783956095433081,-2.0113848370928062,,-0.7996672152386595,,,-1.715980921907879
DeepSeek-R1-0528,0.7840332082938372,0.4530935849804164,-0.7852584435790075,-0.7228847093990749,,,0.0654435294423589,-0.1874035473236415,-0.9937790988928612,-0.12668128456791236,,-0.9978587562660705,0.5831609935332231,,-0.5931090047009565,0.4864906743042727,,-0.02060302377965368,-0.6090042740027454,,0.617804319157283,0.551099895752447,-0.7253387918696054,0.6844726326342698,0.6153058713186899,,,,-0.6146482888345157,-0.22636401623773308,,-0.2684379283466036,,,
DeepSeek-R1-Distill-Llama-70B,0.01065795142524411,-0.34184120939899026,,,,,,,,-0.7037056145575306,,,-0.2803216928376645,,,-1.2615389504367231,,-0.5615585536694564,,,-0.13206093903381474,0.2654549257486931,,0.12527892187317716,,,,,,,,,,,
DeepSeek-R1-Distill-Llama-8B,-0.6976670501927195,-2.2587696849881884,,,-1.8103311189351425,,,,,-1.5352423594583944,,,-1.165664700382499,,,,,,-2.8977310514971855,,-0.9227842401391715,-0.2854318021156905,,,,,,,,,,,,,
DeepSeek-R1-Distill-Qwen-1.5B,-1.4746562101307918,-2.485893911953733,,,-2.328258900838694,,,,,-2.0228959177997887,,,-1.9963569049924672,,,,,,-5.0725908251361815,,-2.172559670457668,-0.815915317836947,,,,,,,,,,,,,
DeepSeek-V3,-1.1024241939744128,-1.7409264475067459,,,0.874195323145095,,,-0.9974131926277154,,-1.6731842026545658,,,-0.6136915907403491,0.06187434238246728,,,,-1.9912267398067933,0.1880647529853682,,-1.0117105688349104,-0.1732141353285005,,0.41652564622791305,-0.03205351709806777,,,,-0.7864451453321254,,,-1.255006604003279,,,
DeepSeek-V3-0324,-0.372415773939573,-1.4002401070584287,,,-0.928667795542075,,,,,-0.6706772859049261,,,-0.10543912344609212,,-1.5432515875243156,-1.4814645865212734,,-0.07856254483927491,-0.3812702662918558,,-0.5310277110201039,0.21444689539087985,,0.5213744669956186,0.344979972858945,,,,-0.6205723183689161,,,-1.4573796656764435,,,
DeepSeek-V3.2,0.8418556574055075,0.7074727191818263,,,,-1.2803939786091385,0.5829176649431563,,0.14893822785948907,0.7592550604666529,,-1.1601721953629542,0.6596721176420364,,-0.03062459566952778,0.9832192661504122,0.07692194232978276,0.40443346399090657,0.5182790641661588,0.12247590961446139,1.1081008341283858,0.551099895752447,-0.61296901720514,0.6495230257117018,0.6153058713186899,,0.4904768328507403,,-0.18811816235769208,0.28395083987589187,,0.7054824309554989,,-0.056086541826182966,
DeepSeek-V3.2-Speciale,0.9502727494898896,0.8392047708218425,,,,,0.8931539572098213,,0.9942468697090002,1.3712505619707933,,,0.840019767327095,,0.3874381407727502,1.237271294041186,0.5377616448032586,0.549332266639961,0.40441206031071397,,1.3676695773483813,0.6225111382533858,0.17578036265120417,,0.7931518571474696,,,,,0.43639659138441234,,0.8952071762740904,,,
Doubao Seed 2.0 Pro,1.033392520087916,0.943681915225993,,,,0.6884196196677713,,,,1.9910174349226055,,,1.0149023367186674,,1.101945363055916,,,0.5976318675229793,0.46134556223843637,,1.3340217773013447,,,0.5912736808407546,0.8287210543132255,1.1468850292494535,,,,,,0.9268279671605223,,0.9697544006075335,
EXAONE 4.0 32B,0.08654991588431143,0.3531589251155766,,,0.6567447276894056,,,,,-0.6706772859049261,,,0.2771164970979721,,,0.2400222890371041,,0.4237533043441141,0.40441206031071397,,0.5937701762665427,0.459285441108384,,-0.1077184576106116,0.3876630094578517,,,,-0.48431963907770853,,,-1.0652818586846877,,,
Falcon3-10B-Instruct,-2.2299619516519877,,,,,,,,,,,,-2.204029956144959,,,,,-1.3343521677977468,-0.7149005875883082,,-1.8384850842763776,-3.0500670475091676,,-1.377554175797261,-2.408075887770565,,,,,,,,,,
Gemini 2.0 Flash,0.1299167527180644,,,-0.7274320478501798,-0.5293494293416272,,,,,,,,0.21153553357613236,,,,,-0.3104006290777626,-0.5065239705328445,,-0.7233008541460265,-0.815915317836947,,-0.9931084996490082,0.0035156800676881673,-1.4566459786265848,,,-0.6620405251097184,,,-1.255006604003279,,,
Gemini 2.5 Flash,0.6611605039315371,-0.25099151861277236,-0.3818752031154554,-0.6592219710836069,0.8109369681034401,,-1.0725031905917684,,-2.485593785731698,-0.0003964985432484622,-0.7236018829456083,,0.43560382560908395,,-0.7527329586152808,-0.08986616508972163,,0.4237533043441141,-0.01689585395443211,-1.3677904031768828,0.1755760899676613,0.33686616824963195,,0.008780232131282772,0.3378661334257932,-0.960735310459721,,,-0.5968762002313147,-1.0426515509110101,,0.12365987864515174,,-1.4935303315326875,-0.8735902875167384
Gemini 2.5 Pro,0.8057166267107134,0.41675370866592937,-0.12517677736592217,-0.5500858482570904,1.0837386242205773,,-0.24479276282430606,0.17496918873344416,-1.8883907847636983,0.011260558628258976,-0.5673038762293569,-1.40364235400828,0.7471134023378221,,-0.5094964574125008,0.6040371349701529,-3.151723781005411,,0.7232396711059591,-0.27835434003286624,0.48801994754728584,0.551099895752447,-0.783684636406924,0.5679739428923755,0.6579889079175966,0.49157450345752507,,,0.8722831242999668,-0.022021838683760286,,0.12365987864515174,,-0.49935114658149266,-0.2285163782982975
Gemini 3 Flash,0.8418556574055075,0.5848256366204326,1.3316701324074025,0.7550002872100031,,0.5135828908632583,0.9961524062423538,0.9423467474425669,0.695247764031281,0.2036020019581317,,0.6252756347027685,1.096878541120967,,0.6230735013129434,,0.5377616448032586,,0.4271854610818033,1.1708011779228555,1.4686129774894905,,0.8499990106379968,0.8009713223761642,0.8706927069688177,1.5418424542537759,0.5167704362612958,-0.184532349775263,1.2928892212423901,0.8439997709497438,-0.7374095576139313,1.021690339819818,-0.4190774734247322,0.7101279892508524,
Gemini 3 Pro,0.9864117801846837,0.7937799254287335,1.0082967908787697,0.6413168259323817,,1.3421569534585605,0.7889145630082214,1.5391959597718845,0.6459447200099544,1.004053261068309,0.6657137323099592,1.2745293910903042,1.1788547455232663,,0.9119168464912443,1.1728103317405418,0.5377616448032586,0.6942310692890155,0.6321460680216036,1.2735781650119138,0.9350550053150556,0.551099895752447,1.6906113634164017,0.8009713223761642,0.9567701641099466,1.520589139903769,0.4904768328507403,0.1957403883733257,2.0096967949048294,0.8958961969951976,0.1361861016866285,0.9078554926286633,0.6056260666106639,1.0394102670690823,
Gemini 3.1 Pro,1.0225508108794779,1.0209041523942783,1.5083586592220162,2.7330925134406145,,1.3421569534585605,,1.3047194834996525,,1.3693077191088754,2.1592280187096944,1.436842830187188,1.310016672566945,,1.4363955522097382,,,0.8874294728210881,0.541052464937248,,1.045612062612461,0.6735191686111991,2.781894751984768,0.8941702741696793,0.9354286458104933,1.5188180303746008,0.42474282432435234,1.4886676980785274,2.0096967949048294,,1.234478222375915,1.1861184524292636,0.9209194635446319,1.7739630406635956,
Gemma 3 27B,-1.7240155219248707,,,,0.25742636148895814,,,-1.935319097716643,,,,,-1.5263599997526167,0.37309857951584113,,,,0.19191522010562645,-0.7342579782437341,,-1.4683592837589765,-1.4178100760591439,,-0.934859154778061,-0.629616029482768,,,,-0.9582420018297348,,,-1.887422421731917,,,
GLM-4.6,,0.11240724453209926,,,,,,,,,,,0.840019767327095,,-0.053428017657288454,,,-0.3683601501373838,-0.27878996282195484,,0.4687926332346933,,,0.008780232131282772,0.2596138996611305,,,,,,,0.3892745220911799,,-1.012271617798351,
GLM-4.7,,0.8255773172039099,,,,-0.2465767995911471,,0.3454975351132492,,,,-0.18629156078165093,0.840019767327095,,1.3147773016083482,1.1576430464933312,,,,-0.29890973745067745,1.1850100913787551,,,0.6029235498149434,0.6864442656502018,,,,-0.36583904838970194,,,0.7560756963737898,,-0.44869233460945745,
GPT-4.1,-0.8386092699024162,-1.4138675606763618,-1.3086565324449386,-0.754716078556809,-0.07468000247973129,,,,,-0.36565095658381486,,,-0.22020580960931185,,-1.6572686974631186,-1.7886021127772835,,0.5976318675229793,0.33609185799744773,,-0.7473349970367669,0.051221198245878063,,0.6145734187891339,0.3876630094578517,-0.7304910716679631,,,0.24433599365353179,,,-0.45816267366519503,,,0.15093886241843243
GPT-4.1 mini,,,-1.3753314482240382,-0.7729054323612283,-1.3912445167841778,,,,,,,,-0.837759882773301,,,,,0.40443346399090657,-0.039669254725521394,,,,,0.12527892187317716,,-1.3858015974598914,,,-1.0767225925177415,,,,,,
GPT-4.5,-1.192771770711398,,-1.1486367345750998,-0.7365267247523895,-0.4739983686801791,,,,,,,,0.058513285358506834,,,,,0.07599617798638263,0.23361155452754678,,,,,0.5446742049439962,-0.14587494802848738,,,,1.4409899596023985,,,-1.5079729310947343,,,
GPT-5,0.8996781065171777,0.7756099872714898,0.698258432505957,-0.3227189257018476,,-1.0143380869500966,-0.03755491959017365,0.6652381845753836,0.6459447200099544,1.0526243326162568,0.07525459582634313,0.23572338087024713,0.9875769352512342,,0.7370906112517464,0.8239627710547032,-0.03794200753597831,0.7908302710550518,0.6321460680216036,0.9755249024536443,1.1657827770661626,0.7653336232552634,-0.7253387918696054,0.707772370582649,0.7575826599817136,0.9343518857493682,,-0.9450778260724404,0.9966877445223737,0.7423692699440645,-0.016970230739766903,0.8256414363239405,,-0.3347100076723776,0.9857403919952381
GPT-5.1,,0.7483550800356247,0.9349543835217601,0.027426135033226256,,-0.6266566448183498,0.16844197847489145,0.7505023577652862,0.795444272848814,,,0.7064323542512105,0.9711816943707737,,0.4938541100489663,,0.3080337450717365,,,,1.045612062612461,0.7245271989690123,-0.7253387918696054,0.5912736808407546,0.7931518571474696,0.9343518857493682,1.0689361078829551,,0.9966877445223737,0.6407387689383852,0.30747936821615046,0.9141796508059493,,0.45050157789417095,
GPT-5.2,1.0948288722690658,1.0209041523942783,1.525027388166791,1.6326366082732402,,0.7340292010950362,0.7889145630082214,0.23891731862587107,0.7453460184400474,1.5635920053006662,1.0998748620773242,1.4611898460517203,1.2499007893385925,,0.7370906112517464,1.2448549366647914,0.8837373974109733,0.8874294728210881,1.2014810872988275,,0.9494754910494997,0.7653336232552634,0.6252594613090658,0.35827630135696586,0.7362411416822603,1.371815939453709,1.2135509266410078,-1.081976011805932,1.1744086305543837,0.7423692699440645,1.3755432654002266,1.1481735033655456,0.5268027173771719,0.855772073670454,
GPT-5.3-Codex,,0.7483550800356247,,,,,,,,,,,0.5831609935332231,1.068166042447043,,,,0.6942310692890155,0.8598800757324931,,1.1898169199569029,0.41847901682213284,,1.057268439808332,,0.8989296951660203,,0.933469500381588,,,1.496456159421065,-0.3190311937648949,,1.5333336837964275,
gpt-oss-120B,0.9719561679067659,0.9255119770687498,,,,,,,,1.213880290155443,,,0.5776959132397369,,,,,0.5976318675229793,0.40441206031071397,,0.7091340621420965,0.6225111382533858,,0.5912736808407546,0.9709978429762492,,,,,,,0.03512166416314249,-2.6576605916559055,-1.3795480045956077,
gpt-oss-20B,1.0478481323658337,0.9618518533832369,,,,,,,,-0.019824927162427525,,,0.06397836565199316,,,,,-0.07856254483927491,0.06281104874437958,,0.4687926332346933,0.5204950775377594,,0.04372983905385075,0.6366473896181433,,,,,,,-0.622590786274641,,-2.367394838050298,
Grok 3 Beta,0.8526973666139456,0.7165576882604482,-1.3086565324449386,-0.7729054323612283,,,,-0.5710923266782029,,,,,0.7799038840987416,,-0.5551033013880221,,,0.14361561922260832,-0.05105595511106523,,0.9206345195806116,0.7449304111121379,,0.35827630135696586,0.2525000602279797,,,,-0.42507934373370526,,,-0.8439363224796643,,,-0.8204665538163962
Grok 4,0.8779946881003016,0.593910605699054,0.7282621446065515,-0.04987861863555633,,,0.37567982170902386,0.7718184010627618,0.14893822785948907,1.3848504620042188,,-0.7543885976207446,0.9657166140772874,,-0.11423714295798348,0.8884237333553473,-0.15418986041217095,0.211235060458834,0.541052464937248,,0.9206345195806116,0.6225111382533858,-0.61296901720514,1.057268439808332,0.7575826599817136,-0.6950688810846152,-2.375525938899774,-0.3366414450346985,0.5820056771143507,0.07960866232191903,0.45862048574219894,0.7371032218419309,,-1.1009245387494129,0.8111909812655425
Grok 4.1,,0.7483550800356247,,1.136976717102811,,,0.6859161139756889,1.1555071804173231,0.1990364822682556,1.2721655760129802,,1.2745293910903042,1.1296690228818864,,1.4363955522097382,,0.5377616448032586,0.8874294728210881,0.7460130718770484,-0.10363346198146699,1.045612062612461,0.6735191686111991,-0.2747792146092007,,0.6366473896181433,,0.4904768328507403,-0.032423254515827525,0.9966877445223737,-0.05553828050478252,,1.0849319215926818,,,
InternLM3-8B-Instruct,-2.0854058288728115,,,,,,,,,,,,-1.7996140144269483,,,,,-0.3393803896075732,-0.5862308732316561,,-1.357802226461571,-0.9077297724810115,,-0.9698087617006306,-1.732261141621202,,,,,,,,,,
Kimi K2,-0.00379766085267372,-1.2730505399577239,,,-0.3514353057869723,,,,,-0.4181077138555983,,,0.2607212562175116,,-1.5812572908372498,-1.0529887782875806,,-0.07856254483927491,0.6093726672505143,,-0.31472042500344105,0.5613015018240105,,0.5330243359698075,0.7646964994148644,,,-1.097186921331876,-0.42507934373370526,,-1.4387043429347965,0.25014304219087935,,-0.803304018413705,
Kimi K2 Thinking,0.8779946881003016,0.771067502732179,-1.0919630561628653,,,-0.6114534510092614,0.16844197847489145,,0.795444272848814,0.300744145054027,,,0.840019767327095,,1.4744012555226726,0.865672805484532,-0.03794200753597831,0.5976318675229793,,,1.0744530340813492,0.5204950775377594,-0.8377085665340709,,0.5868505135860848,,,,-0.18811816235769208,0.6407387689383852,,0.5979717419416303,,-0.30304825018985543,
Kimi K2.5,0.9538866525593689,0.8392047708218425,0.6849234493501369,0.818663025525471,,0.5059812939587146,0.7889145630082214,,0.7453460184400474,0.6893127174376082,,0.46296219560588464,0.9438562929033405,,1.8772617106397773,1.0931820841926876,-0.03794200753597831,0.8874294728210881,0.6321460680216036,,1.1898169199569029,0.6225111382533858,0.11851499671642839,0.8242710603245433,0.7646964994148644,0.8989296951660203,0.16180679021880054,0.7281222217813499,0.40428479108234083,0.589923518435544,,0.9458004416923812,,0.1718781120479764,
LFM2.5-1.2B-Thinking,,-2.0802500425932697,,,,,,,,,,,-1.7744746450769098,,,,,-2.976538597820364,0.45223620193000097,,-1.8384850842763776,-0.40173011133150477,,-3.8356765293512316,-1.899436368300255,,,,,,,,,,
Llama 4 Behemoth,0.08293601281483223,,,,,,,,,,,,0.18421013210869921,,,,,-0.07856254483927491,0.1766780525998244,,-0.521414053863808,0.3164629561065064,,0.6145734187891339,0.41611836719045686,-0.5002468328762052,,,0.34504449573833756,,,-0.4328660409560496,,,
Llama 4 Maverick,-0.6398446010810489,,-1.3453277361234435,-0.7729054323612283,0.39975766033268184,,,-0.2513516772160684,,,-0.9146327800432488,,-0.028927999337279738,,,,,-0.3683601501373838,-0.05105595511106523,,-0.8098237685526919,-0.387447862831317,,0.42817551520210184,0.2951830968268864,-0.9784464057513937,,,-1.0767225925177415,,,-0.970419486025392,,,-0.9722486501030883
Llama 4 Scout,,,-1.4753438218926875,-0.7729054323612283,0.34045295248113017,,,-1.6795265781469355,,,,,-0.7175281163165951,0.19673817847359565,,,,-0.9479553607336016,-0.39265696667739963,,-1.3193475978363867,-0.9077297724810115,,0.41652564622791305,-0.14587494802848738,-1.6868902174183429,,,,,,,,,
MiniMax-M2,-0.1700372020487262,0.03518500736381391,,,,-1.8429121495453984,,-0.44319606689334906,,-0.5735351428090308,,,0.4192085847286242,,-0.9883683191554737,,,0.40443346399090657,0.40441206031071397,,1.0936803483939417,0.5204950775377594,,0.24177761161507152,0.40189068832415425,-0.6950688810846152,,,0.10808331436232438,,-1.0024103170096033,0.4778127365731896,,-0.6639922854906077,1.0388641256955804
Mistral Large 3,-0.5928638611778168,0.339531471497644,,,,,,-0.23003563391859277,,-0.8649615720967168,,,-1.4443837953503174,,,,,0.5976318675229793,0.1766780525998244,,0.2765194901087707,0.17364047110462869,,0.06702957700222996,-0.23052963728298634,,,,-0.48431963907770853,,,0.3892745220911799,,,
Mistral Medium 3,,,,,1.3328183971970942,,,,,,,,-0.12729944462003895,,,,,0.6072917876995823,0.1766780525998244,,-0.8771193686467647,-0.0916012867559996,,0.24177761161507152,-0.3094932549909645,,,,-0.780521115797725,,,-1.887422421731917,,,
Mistral Small 3.1,-1.7240155219248707,,,,,,,,,,,,-1.7121727297311622,,,,,0.3068682702072094,-0.19338970993037122,,-1.4539387980245324,-1.1117618939122644,,-0.5014840289382141,-0.6822584412880863,,,,-1.195203183205748,,,-2.1403887488233724,,,
Nemotron Ultra 253B,,-0.2282790959162179,,,1.158857920832543,,,,,-0.4763929997131355,,,0.31045348688824054,,-0.798339802590802,,,0.5976318675229793,0.5695192159011092,,0.29142065870102984,0.5204950775377594,,0.24177761161507152,-0.024939677664916986,,,,-0.18811816235769208,,,-0.8755571133660962,,,
o3 (high),0.9755700709762456,0.5166883685307692,1.0316330114014547,-0.47732843303941275,0.8900099119055089,-1.4096211259863871,0.47867827074155644,,-0.1985687114521167,1.380964776280383,-0.6715025473735244,-0.9978587562660705,0.9493213731968276,,-0.4350052789191494,0.41444606938002315,,0.24987474116524908,0.871266776118037,,0.7475886907672809,0.7449304111121379,,0.9757193569890057,0.679330426217051,0.20819697879074395,-0.29833126946591515,,0.6175498543207527,0.28395083987589187,,0.4588402620413297,,,0.14334975760409774
o3-mini (high),0.6358631824451813,0.4076687395873075,-0.3418702536479956,-0.6364852788280827,-0.8061047326488682,,,-1.3811019719822768,,0.2618872878156689,,-0.9167020367176285,0.5121149497178971,,-0.9503626158425394,-0.62830479136569,,1.138587397412782,0.40441206031071397,,0.6658726049387637,0.6123095321818237,,0.23012774264088273,0.2596138996611305,,,,-1.4440124236505618,,,-0.7933430570613734,,,
o4-mini (high),0.8563112696834253,0.6893027810245831,0.4648962272791087,-0.4955177868438322,0.6211619029784744,,-0.6580275041235036,,0.1990364822682556,1.4062217334853158,-0.8104341088990813,-0.4297617194269768,0.60502131470717,,-0.5018953167499141,0.004929367705343199,,1.2255266790022152,0.9054268772746717,,0.9590891482057959,0.6429143503965113,,0.6262232877633226,0.3947768488910035,0.13735259762405053,,,-1.1181907992585436,0.3855813408815727,,0.39559868026846595,,,-0.7445755056730503
OLMo 2 13B,-2.33837904373637,,,,,,,,,,,,-2.4772839708192906,,,,,-2.976538597820364,-1.872928016798182,,-2.0307582274023,-5.498452504684203,,-2.0299468383518686,-2.9345000058237525,,,,,,,,,,
Phi-4,-1.868571644704047,,,,0.4748769569446475,,,,,,,,-0.777643999544948,,,,,-0.3104006290777626,-0.5862308732316561,,-1.045358368881947,-1.1729715303416397,,-0.014519505817096432,-0.5940468323170119,,,,-1.3729240692377578,,,,,,
Phi-4-mini,,,,,,,,,,,,,-2.1821696349710127,-0.010744646281986917,,,,-1.102514083559259,-1.417460001376403,,-1.5500753695874936,-1.7238582582060233,,-2.053246576300248,-1.6753504261559926,,,,,,,,,,
Phi-4-reasoning-plus,0.01065795142524411,0.007930100127948795,,,0.6172082557883711,,,,,-0.9621037151926121,,,-0.056253400804712896,,,-0.4917992241407966,,0.211235060458834,-0.27878996282195484,,0.4111106902969164,0.459285441108384,,,-0.3094932549909645,,,,,,,-1.887422421731917,,,
Qwen3-0.6B,-2.1323865687760435,-2.8356652214806717,,,-2.170113013234556,,,,,-2.3220937185351467,,,-2.3187966423081785,-3.020283019361711,,,,-3.942530615480727,-2.874957650726096,,-2.30474745635674,-1.458616500345395,,-3.741312590660297,-3.6714937710982163,,,,,,,,,,
Qwen3-1.7B,-0.7735590146517871,-1.8499460764502078,,,-0.8021510854587647,,,,,-1.544956573767984,,,-1.6520568465028092,-1.3759816331737198,,,,-2.4935425889901826,-1.3605264994486805,,-1.3001202835237942,0.15323725896150456,,-2.6922418895345386,-2.816410271233443,,,,,,,,,,
Qwen3-14B,0.1913531048992144,-0.25099151861277236,,,0.874195323145095,,,,,-0.18496657042544956,,,-0.34590265635950423,0.39280944786762123,,,,-0.07856254483927491,,,-0.25223165348751636,0.3164629561065064,,-0.45138959234920034,-1.0898814408076496,,,,,,,,,,
Qwen3-235B-A22B,0.5780407333335109,0.1805445126217627,-1.125300514052415,-0.7137900324968652,1.2735136893455425,,,-0.4005639802983978,,0.11811691603374382,,,0.04211804447804632,0.5899181313854253,-0.7656548977416784,-0.15432712739036583,,0.40443346399090657,0.38163865953962467,,0.5024404332817298,0.6429143503965113,-0.2747792146092007,0.33614155030600623,0.24538622079482794,,,,-1.4795566008569638,,,0.49046105292776165,,,-1.6476789785788677
Qwen3-30B-A3B,0.2997701969835966,0.339531471497644,,,1.0916459186007843,,,,,-0.041196198643524494,,,-0.247531211076745,0.3222652874507239,,0.1831449693600652,,-0.3683601501373838,0.506892363780615,,0.2765194901087707,0.41847901682213284,,-0.4129450247343754,0.3236384545594916,,,,,,,,,,
Qwen3-32B,0.4226429013458966,-0.038857490626953484,,,-0.3988790720682137,,,,,0.0481745730046992,,,-0.10543912344609212,0.48721413313141243,,,,-0.07856254483927491,-0.16492295896651002,,0.13231463276432878,0.41847901682213284,,-0.15315294660995046,-0.45177004365398826,,,,,,,,,,-0.9722486501030883
Qwen3-4B,0.14798626806546142,-0.5417105291286699,,,-1.9842915952996942,,,,,-0.6298775858046501,,,-1.0454329339257928,-0.09477519030799662,,-0.4197546192165474,,-1.044554562499638,0.33609185799744773,,-0.24261799633122008,0.5204950775377594,,-1.3903690316688693,-0.16721646632794074,,,,,,,,,,
Qwen3-8B,0.22749213559400847,-0.4644882919603846,,,0.4985988400852679,,,,,-0.28210871352134487,,,-0.3841582184139108,0.11789470506647522,,,,-0.3683601501373838,-0.5065239705328445,,-0.5887096539578809,0.21444689539087985,,-0.9360241416754805,-1.3957765364331511,,,,,,,,,,
