model_name,AIME 2024,AIME 2025,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,CritPt,FrontierMath,GPQA Diamond,GSM8K,HLE (Humanity's Last Exam),HMMT Feb 2025,HMMT Nov 2025,HumanEval,IFEval,LiveBench,LiveCodeBench,MATH-500,MathArena Apex 2025,MMLU,MMLU-Pro,MMMU,MMMU-Pro,OSWorld,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Tau-Bench Retail,Terminal-Bench 2.0,Terminal-Bench 1.0
DeepSeek-R1-Distill-Qwen-1.5B,25.157894736842106,9.069493521790342,46.12367021276595,21.377196085367295,0.0,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,6.936936936936937,29.755178907721284,48.99562194179759,12.698412698412696,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,75.6216927734632,0.0,51.167209554831715,3.503184713375794,74.7557003257329,23.143656716417908,78.34590878604962,79.08455364717274,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-R1-Distill-Qwen-14B,68.10526315789474,73.4314880251276,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,30.675675675675677,29.755178907721284,48.99562194179759,49.20634920634921,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,75.6216927734632,80.43224866440019,51.167209554831715,51.974522292993626,91.04234527687296,23.143656716417908,78.34590878604962,79.08455364717274,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-R1-Distill-Qwen-32B,71.1578947368421,67.72673733804474,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,40.13513513513514,29.755178907721284,48.99562194179759,53.535353535353536,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,69.1588785046729,80.43224866440019,51.167209554831715,57.19745222929937,91.69381107491856,23.143656716417908,78.34590878604962,79.08455364717274,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-R1-Distill-Qwen-7B,53.1578947368421,73.4314880251276,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,17.52252252252252,29.755178907721284,48.99562194179759,34.77633477633478,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,75.6216927734632,80.43224866440019,51.167209554831715,32.22929936305732,89.25081433224754,23.143656716417908,78.34590878604962,79.08455364717274,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-V3,36.00000000000001,28.386336866902237,46.12367021276595,21.377196085367295,87.47300215982722,57.86097852028639,76.50755510373828,26.829268292682926,71.42837939563394,15.045045045045045,29.755178907721284,48.99562194179759,49.20634920634921,75.38695762496828,46.88794567062819,60.68263473053892,78.10070873342478,37.757009345794394,83.84754990925589,51.167209554831715,34.267515923566876,85.01628664495114,23.143656716417908,86.9047619047619,78.39411584431505,59.48004124318752,66.1876584953508,54.64500176616037,19.864176570458408,77.48283752860411,56.446982559036904,26.46502835538752,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-V3-0324,57.26315789473684,37.22025912838633,46.12367021276595,21.377196085367295,38.22894168466523,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,38.288288288288285,29.755178907721284,48.99562194179759,62.626262626262644,73.87356363504549,3.225806451612903,13.892215568862275,78.10070873342478,74.76635514018692,74.77313974591651,51.167209554831715,47.0063694267516,91.20521172638436,23.143656716417908,89.04761904761907,86.5154765553172,59.48004124318752,66.1876584953508,54.64500176616037,24.617996604414266,77.48283752860411,56.446982559036904,20.415879017013225,69.95159059474412,57.164700742682385,49.91415256315919
DeepSeek-V3.2,92.63157894736842,91.87279151943463,46.12367021276595,21.377196085367295,62.057089486895116,17.661097852028636,90.25460930640914,55.36077235772358,75.70840950639855,71.44144144144144,29.755178907721284,8.498583569405099,82.82828282828285,73.87356363504549,46.02150537634409,91.73652694610777,80.00685871056243,84.11214953271028,89.11070780399274,55.04885993485343,90.44585987261146,96.57980456026058,6.208955223880597,91.66666666666667,92.33833895188478,59.48004124318752,79.85347985347984,54.64500176616037,37.01188455008489,84.61956521739128,56.446982559036904,85.06616257088847,69.95159059474412,55.810397553516815,49.91415256315919
DeepSeek-V3.2-Speciale,95.78947368421052,95.28857479387516,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,97.57096868598187,55.36077235772358,100.0,85.63063063063063,29.755178907721284,48.99562194179759,87.5901875901876,73.87356363504549,57.8494623655914,99.76047904191617,91.42661179698216,86.91588785046729,87.29582577132486,51.167209554831715,97.32484076433123,97.71986970684038,28.000000000000004,78.34590878604962,96.1691694759424,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,88.45108695652173,56.446982559036904,90.73724007561435,69.95159059474412,57.164700742682385,49.91415256315919
Doubao Seed 2.0 Pro,98.21052631578948,97.99764428739694,46.12367021276595,21.377196085367295,62.057089486895116,79.47494033412886,76.50755510373828,55.36077235772358,71.42837939563394,100.0,29.755178907721284,48.99562194179759,92.20779220779222,73.87356363504549,78.06451612903224,60.68263473053892,78.10070873342478,87.85046728971963,88.2032667876588,51.167209554831715,96.43312101910828,87.27289178429243,23.143656716417908,90.47619047619048,96.93533558075391,90.14582412726473,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,91.68241965973534,69.95159059474412,80.58103975535167,49.91415256315919
EXAONE 4.0 32B,70.63157894736841,82.68551236749116,46.12367021276595,21.377196085367295,81.53347732181426,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,38.288288288288285,29.755178907721284,48.99562194179759,72.72727272727275,73.87356363504549,46.88794567062819,68.26347305389223,78.10070873342478,84.48598130841121,87.29582577132486,51.167209554831715,76.81528662420382,95.11400651465799,23.143656716417908,76.19047619047619,87.43487588109102,59.48004124318752,66.1876584953508,54.64500176616037,28.522920203735147,77.48283752860411,56.446982559036904,32.13610586011342,69.95159059474412,57.164700742682385,49.91415256315919
Falcon3-10B-Instruct,3.1578947368421053,73.4314880251276,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,7.2150072150072155,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,50.467289719626166,69.45553539019964,51.167209554831715,12.35668789808917,39.08794788273615,23.143656716417908,50.23809523809523,27.214220042905303,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
Gemini 2.0 Flash,71.89473684210526,73.4314880251276,46.12367021276595,1.297016861219196,49.13606911447084,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,70.99567099567099,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,70.28037383177569,72.77676950998185,51.167209554831715,41.91082802547771,74.7557003257329,23.143656716417908,58.09523809523811,79.16028194912658,25.18780380026515,66.1876584953508,54.64500176616037,23.4295415959253,77.48283752860411,56.446982559036904,26.46502835538752,69.95159059474412,57.164700742682385,49.91415256315919
Gemini 2.5 Flash,87.36842105263158,67.02002355712602,35.42553191489361,3.2425421530479897,85.74514038876892,57.86097852028639,51.214515657009066,55.36077235772358,0.0,53.828828828828826,6.214689265536724,48.99562194179759,76.91197691197692,73.87356363504549,25.59139784946236,57.84431137724551,78.10070873342478,84.48598130841121,80.58076225045372,7.817589576547249,65.73248407643311,93.15960912052117,23.143656716417908,78.57142857142857,86.36224333435489,37.56076005302696,66.1876584953508,54.64500176616037,25.29711375212225,51.27717391304347,56.446982559036904,67.67485822306237,69.95159059474412,21.10091743119266,24.503311258278153
Gemini 2.5 Pro,91.57894736842105,84.33451118963487,43.61702127659574,6.355382619974061,93.19654427645789,57.86097852028639,70.7345624817091,60.36585365853659,17.161791590493614,54.0990990990991,11.299435028248588,0.0,85.13708513708514,73.87356363504549,32.473118279569896,79.76047904191616,0.0,75.6216927734632,92.37749546279491,42.34527687296416,74.0127388535032,96.57980456026058,1.492537313432836,89.99999999999999,93.25773827765859,73.79584622182945,66.1876584953508,54.64500176616037,67.402376910017,76.92934782608694,56.446982559036904,67.67485822306237,69.95159059474412,45.10703363914373,43.267108167770424
Gemini 3 Flash,92.63157894736842,88.69257950530036,90.1063829787234,43.57976653696498,62.057089486895116,73.98568019093078,100.0,82.3170731707317,91.4076782449726,58.55855855855856,29.755178907721284,70.8215297450425,94.37229437229439,73.87356363504549,64.51612903225808,60.68263473053892,91.42661179698216,75.6216927734632,87.65880217785843,88.27361563517917,100.0,87.27289178429243,46.62686567164179,94.76190476190474,97.83941158443152,100.0,80.5860805860806,49.21700223713646,79.45670628183363,98.69565217391303,34.98533724340177,94.5179584120983,58.92116182572613,74.31192660550458,49.91415256315919
Gemini 3 Pro,96.84210526315789,94.11071849234393,79.7872340425532,40.337224383917,62.057089486895116,100.00000000000001,95.11267193444542,99.39024390243902,89.99085923217552,77.11711711711712,51.41242937853107,93.4844192634561,96.53679653679656,73.87356363504549,72.68817204301074,97.72455089820359,91.42661179698216,89.7196261682243,90.92558983666062,91.53094462540719,85.85987261146498,96.57980456026058,69.85074626865672,94.76190476190474,99.69353355807539,99.46973044631025,79.85347985347984,60.402684563758385,100.0,100.0,60.41055718475074,91.11531190926274,85.89211618257261,82.26299694189602,49.91415256315919
Gemini 3.1 Pro,97.89473684210526,100.0,95.74468085106383,100.0,62.057089486895116,100.00000000000001,76.50755510373828,92.6829268292683,71.42837939563394,85.58558558558559,100.0,99.1501416430595,100.0,73.87356363504549,87.5268817204301,60.68263473053892,78.10070873342478,93.45794392523365,89.47368421052632,51.167209554831715,88.78980891719745,98.53420195439739,100.0,96.66666666666666,99.23383389518848,99.42554131683607,78.02197802197801,98.43400447427292,100.0,77.48283752860411,92.37536656891498,99.43289224952738,94.1908713692946,100.0,49.91415256315919
Gemma 3 27B,17.894736842105264,73.4314880251276,46.12367021276595,21.377196085367295,70.62634989200865,57.86097852028639,76.50755510373828,0.0,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,25.108225108225106,82.9992387718853,46.88794567062819,60.68263473053892,78.10070873342478,80.0,69.1470054446461,51.167209554831715,22.165605095541398,65.14657980456026,23.143656716417908,59.2857142857143,65.52252528348147,59.48004124318752,66.1876584953508,54.64500176616037,14.940577249575556,77.48283752860411,56.446982559036904,7.561436672967863,69.95159059474412,57.164700742682385,49.91415256315919
GLM-4.6,67.91850594227506,76.44287396937574,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,87.5901875901876,73.87356363504549,45.376344086021504,60.68263473053892,78.10070873342478,69.1588785046729,76.4065335753176,51.167209554831715,73.5031847133758,87.27289178429243,23.143656716417908,78.57142857142857,84.67667790376954,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,75.61436672967864,69.95159059474412,32.7217125382263,49.91415256315919
GLM-4.7,67.91850594227506,94.93521790341579,46.12367021276595,21.377196085367295,62.057089486895116,50.11933174224343,76.50755510373828,65.2439024390244,71.42837939563394,52.43069993069993,29.755178907721284,42.4929178470255,87.5901875901876,73.87356363504549,84.08602150537634,97.24550898203591,78.10070873342478,75.6216927734632,80.43224866440019,41.69381107491858,92.48407643312103,87.27289178429243,23.143656716417908,90.71428571428571,93.87067116150781,59.48004124318752,66.1876584953508,54.64500176616037,31.918505942275047,77.48283752860411,56.446982559036904,86.57844990548203,69.95159059474412,46.33027522935779,49.91415256315919
GPT-4.1,43.68421052631579,36.866902237926965,5.851063829787234,0.5188067444876784,61.55507559395249,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,45.36036036036036,29.755178907721284,48.99562194179759,59.5959595959596,73.87356363504549,0.0,4.191616766467064,78.10070873342478,87.85046728971963,86.20689655172416,51.167209554831715,41.27388535031848,88.59934853420197,23.143656716417908,90.95238095238096,87.43487588109102,43.30534688466637,66.1876584953508,54.64500176616037,49.40577249575553,77.48283752860411,56.446982559036904,50.28355387523629,69.95159059474412,57.164700742682385,54.30463576158941
GPT-4.1 mini,67.91850594227506,73.4314880251276,3.723404255319149,0.0,25.593952483801296,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,43.29004329004329,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,84.11214953271028,80.21778584392014,51.167209554831715,60.52161358811041,87.27289178429243,23.143656716417908,80.95238095238095,79.08455364717274,26.95536897923109,66.1876584953508,54.64500176616037,11.544991511035658,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
GPT-4.1 nano,67.91850594227506,73.4314880251276,0.0,0.0,6.695464362850971,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,36.507936507936506,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,61.6822429906542,63.70235934664247,51.167209554831715,60.52161358811041,87.27289178429243,23.143656716417908,66.9047619047619,79.08455364717274,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,63.33366497529267,69.95159059474412,57.164700742682385,49.91415256315919
GPT-4.5,33.36842105263158,73.4314880251276,10.957446808510639,1.0376134889753568,50.64794816414687,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,66.95526695526696,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,77.75700934579437,84.57350272232304,51.167209554831715,60.52161358811041,87.27289178429243,23.143656716417908,89.52380952380952,75.94238430891816,59.48004124318752,66.1876584953508,54.64500176616037,83.7011884550085,77.48283752860411,56.446982559036904,18.90359168241966,69.95159059474412,57.164700742682385,49.91415256315919
GPT-5,94.3157894736842,93.63957597173145,69.8936170212766,12.84046692607004,62.057089486895116,26.014319809069203,75.62189054726369,74.39024390243902,89.99085923217552,78.24324324324324,32.20338983050848,57.22379603399434,91.4862914862915,73.87356363504549,67.74193548387098,86.70658682634729,77.16049382716051,91.58878504672897,90.92558983666062,82.08469055374593,91.97452229299363,100.0,3.1044776119402986,92.85714285714286,95.40300337113086,84.8431285903668,66.1876584953508,26.845637583892614,70.96774193548389,96.1413043478261,55.953079178885645,88.65784499054821,69.95159059474412,49.08256880733945,78.58719646799116
GPT-5.1,67.91850594227506,92.93286219081273,77.44680851063829,22.82749675745785,62.057089486895116,38.18615751789976,80.47995317529997,76.82926829268293,94.28702010968922,52.43069993069993,29.755178907721284,73.6543909348442,91.05339105339104,73.87356363504549,60.86021505376344,60.68263473053892,85.73388203017834,75.6216927734632,80.43224866440019,51.167209554831715,88.78980891719745,99.3485342019544,3.1044776119402986,90.47619047619048,96.1691694759424,84.8431285903668,95.970695970696,54.64500176616037,70.96774193548389,93.58695652173913,65.3958944281525,91.30434782608695,69.95159059474412,68.04281345565748,49.91415256315919
GPT-5.2,100.0,100.0,96.27659574468085,68.61219195849547,62.057089486895116,80.90692124105011,95.11267193444542,62.19512195121951,92.84734917733091,90.09009009009009,65.53672316384181,100.0,98.41269841269842,73.87356363504549,67.74193548387098,100.0,100.0,93.45794392523365,100.0,51.167209554831715,86.24203821656052,100.0,40.417910447761194,85.71428571428571,94.94330370824396,95.75784357048168,100.0,22.81879194630873,76.06112054329373,96.1413043478261,96.48093841642232,98.29867674858222,83.8174273858921,77.82874617737002,49.91415256315919
GPT-5.3-Codex,67.91850594227506,92.93286219081273,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,52.43069993069993,29.755178907721284,48.99562194179759,80.80808080808082,100.0,46.88794567062819,60.68263473053892,78.10070873342478,89.7196261682243,94.55535390199637,51.167209554831715,92.61146496815287,94.46254071661237,23.143656716417908,100.0,79.08455364717274,83.9593460008838,66.1876584953508,82.10290827740492,42.403243130868645,77.48283752860411,100.0,54.44234404536861,69.95159059474412,94.18960244648318,49.91415256315919
gpt-oss-120B,96.42105263157895,97.52650176678446,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,81.98198198198199,29.755178907721284,48.99562194179759,80.66378066378068,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,87.85046728971963,87.29582577132486,51.167209554831715,79.87261146496816,97.71986970684038,23.143656716417908,90.47619047619048,100.0,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,65.02835538752362,0.0,23.85321100917431,49.91415256315919
gpt-oss-20B,98.63157894736842,98.46878680800941,46.12367021276595,21.377196085367295,62.057089486895116,57.86097852028639,76.50755510373828,55.36077235772358,71.42837939563394,53.37837837837838,29.755178907721284,48.99562194179759,67.0995670995671,73.87356363504549,46.88794567062819,60.68263473053892,78.10070873342478,74.76635514018692,81.85117967332123,51.167209554831715,73.5031847133758,96.09120521172638,23.143656716417908,79.28571428571428,92.79803861477167,59.48004124318752,66.1876584953508,54.64500176616037,42.403243130868645,77.48283752860411,56.446982559036904,45.368620037807176,69.95159059474412,0.0,49.91415256315919
