model_name,GPQA Diamond,AIME 2025,MMLU,MMLU-Pro,SWE-bench Verified,MATH-500,LiveCodeBench,FrontierMath,HLE (Humanity's Last Exam),ARC-AGI-2,BrowseComp,SimpleQA,IFEval,HumanEval,Codeforces Rating,OSWorld,MMMU,MMMU-Pro,Arena-Hard Auto,Chatbot Arena Elo,SWE-bench Pro,AIME 2024,HMMT Feb 2025,Tau-Bench Retail,Tau-Bench Telecom,Video-MMU,MRCR v2,AA Intelligence Index,AA Long Context Reasoning,CritPt,SciCode,MathVision,GDP-Val AA,GSM8K,IFBench,Terminal-Bench 2.0,Terminal-Bench 1.0,ARC-AGI-1,BRUMO 2025,SMT 2025,USAMO 2025,HMMT Nov 2025,CMIMC 2025,IMO 2025,AIME 2026,MathArena Apex 2025,LiveBench,SimpleBench,BigCodeBench
Claude 3.7 Sonnet,0.8670240492653879,-1.1277306788796049,0.4825353456556114,0.11648373886525291,0.03839446499704576,0.48466592577001133,0.271094533585946,-1.3713703998238078,0.0,-0.6977237208161059,0.0,-0.7138828728861779,1.026827836985685,0.8405341929246786,-0.6197059049048712,-1.8081839377442621,-1.1079132276792447,0.0,0.07238153118472258,-1.1850850104721604,-1.603343725123616,0.3841242650223053,0.0,-0.5219843113553386,-2.4723875756857536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5080751325989042,-0.47566889951382324,-3.1576307836195987,-3.000606187389207,-0.8827774906737006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude Sonnet 4,0.3506872318964833,-0.04778583399496483,0.18792695678684712,0.519023537614962,0.6907759096792465,0.2628022076411229,-0.5354397476621465,0.0,-1.4778075134747786,-0.47689395832645165,0.0,-1.3060730066296735,0.3866203006674385,0.24665124781811548,0.0,-0.7718190865484554,-0.6557257191759807,0.0,-0.38768599454386876,0.0,0.0737098332198998,-0.957708835637508,-1.889022535923441,-0.6276389671477451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4675971048686274,-0.12347659372383579,0.5965785427935517,-0.10818898731000562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude Opus 4,0.7846298762809881,0.5791313005355256,0.4589666745461099,0.7238244878560413,1.1110601096187411,0.3031410654827395,-0.5892086997453527,-0.9749164077591065,-1.3803015483271859,-0.3552122524648054,0.0,-0.9015074697158002,0.6266981267867816,0.0,-0.14913259755932273,-1.053118117587317,-0.3165850877985348,0.0,-0.08471469711284507,0.0,-0.6029959885678352,0.21914478543298402,-1.889022535923441,-0.4917972668432222,0.0,0.0,0.0,0.0,0.0,-0.8258129010831394,0.0,0.0,0.0,0.0,0.0,0.16878095544984845,0.7883359315486221,-0.24679983138688413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claude Opus 4.1,0.652799199505949,-1.269587840707672,0.4589666745461099,0.8170442307243955,0.8036880827973194,0.0,0.18310897563160877,-0.5784624156944053,0.7123264729173012,0.0,0.0,0.31218914102581935,0.0,0.7415537020735847,0.0,-0.5941565406291744,0.0,0.0,0.0,0.0,-1.8877563168894758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15456782235933408,1.1423495723272132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6404295899809236,0.0,0.0
Claude Sonnet 4.5,0.7901228211466153,0.4418501761857832,0.18792695678684712,0.787383403448101,0.9730563424744293,0.4443270679283947,0.41773713017650826,0.0,-0.4277432734237814,-0.12987576012842356,0.0,0.5174035438082187,0.48951079757572863,-0.050290224735166096,-0.9257698446418133,0.6642864929657337,-0.1066408874220206,-1.7518278799247695,0.0,0.0,0.16197580997482153,0.6774211176255431,0.4708576007245519,0.23269180144756163,0.3499069195641458,0.0,-2.393628521840412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14390797254144944,1.6733700334951003,0.6557824091137207,-0.13801245054937844,-0.12140668862147629,0.0,0.0,-1.15697418794542,0.0,0.0,-0.6479054820807282,-0.7191507687749933,0.0,0.0
Claude Haiku 4.5,0.652799199505949,0.8674216616699845,-0.3423681431769286,-0.09537931310827806,0.7284133007186039,-0.12041694185422899,-0.3643567183064905,0.0,0.0,-0.5625218254142768,0.0,0.0,0.08938108737682522,0.593082965796944,0.0,-0.12779235759106108,0.0,0.0,0.0,0.0,-0.24502841617287366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7577376578880011,0.0,0.1400211288276608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5457231461127288,0.0,0.0
Claude Opus 4.5,0.9878688363091743,0.7072603499286184,0.6946533856411213,0.25772577351427356,1.2051535872171355,-0.6448220937952376,0.41773713017650826,-0.10271762521676363,0.9073384032124865,0.9517394030862096,-0.032660952083243586,1.9832207065396434,0.6609949590895444,0.9494127328608813,0.2028409331381607,1.027014190884266,0.36169617495635914,0.0,0.0,0.8181694753149665,0.3865636841623449,0.7507453307763526,0.9816057503624271,0.6402169023611282,0.36142648893251295,-2.397198362674605,0.0,0.0,0.7094766363043606,0.0,0.0,0.0,0.0,0.0,0.0,1.0766448316063986,0.0,1.181214213405144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752020901097076,-0.6069223812776247,0.0
Claude Opus 4.6,1.22406546553112,1.0367350483680002,0.6946533856411213,0.3989678081632942,1.1988806887105752,0.16195506303708285,0.8087840544180076,1.4038075446291014,1.0873494157926573,2.3578391152652323,1.159693805659936,1.9832207065396434,1.1182860564597197,0.9395146837757725,1.312322714684576,1.5007809800023495,-0.23583731842295225,0.0038864733886286367,0.0,1.5276554390312407,1.3388555000404465,0.0,0.0,1.0930225700428684,0.36142648893251295,0.0,0.7901298033259615,-1.1604747317194413,0.0,1.2193210620019508,0.0,0.0,-0.7071067811865475,0.0,0.0,1.3937753636884813,0.0,1.6325053336554465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255701478505422,0.0
Claude Sonnet 4.6,0.27927894864333624,0.8994539240182579,0.6003787012031171,0.25772577351427356,1.1236059066318596,0.514920069151223,0.7110223233576328,1.0073535525644002,0.9373402386425148,1.979273808140111,0.7180809324217214,1.7486899605026154,0.889640507774632,0.7415537020735847,0.08806695573680742,1.4859757678424093,-0.6880248269262141,-0.34978260497665986,0.0,0.0,0.613113024499978,0.0,0.0,0.6553104246171854,0.29230907272231116,0.0,0.36407941917960984,-1.3955075887765434,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,1.1574820260586944,0.0,0.3753372129581755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini 2.0 Flash,0.28477189350896337,0.0,-1.0022909342429598,0.0034901111460367944,-1.2350039318345567,-0.755753952859681,-0.6967466039117649,0.0,0.0,-0.6977237208161059,0.0,-0.6552501863769209,-0.48223278433589395,-0.2878434027777919,0.0,0.0,-1.253259212555292,0.0,-0.4475321767524661,0.0,0.0,0.1384881509670935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414754176048305
Gemini 2.5 Pro,0.8230804903403748,0.4281220637508091,0.5768100300936156,0.6532034705315309,0.13248794259544006,0.5955977848344548,0.5350512074489584,-1.3713703998238078,-0.5027478619988526,-0.5219612567937281,0.0,0.8633363942128349,0.7524531785635791,0.0,0.07085085912660442,0.0,0.5231917137075243,0.0,1.078545469566764,0.17128521427954008,0.0,0.8240695439271621,0.5938845272796605,0.0,0.0,-0.06228800496927336,0.40668445759424476,0.837304553265926,0.0,-0.5431521094372326,0.0,0.0,0.0,0.0,0.1318863629116638,-0.4903530916227157,-0.22207800150694051,-0.07595390729212688,-0.23826377920730954,-0.02143448380315197,0.1552591686378088,-3.017545784094881,-1.8320081571820588,0.09834292125168047,0.0,-0.758799386370658,-0.26650399070909137,-0.5546014863398986,0.0
Gemini 2.5 Flash,0.5099826329996556,-0.2445554455629288,0.011161923465588558,0.3354088925712345,0.13248794259544006,0.38381878116597123,0.21732558150273976,0.0,-0.7427625454390806,-0.6301227731151914,0.0,-0.5907542312167382,0.009355145337044216,0.46440832769052226,0.0593734613864691,0.0,-0.8010717040520301,0.0,0.8204588087921887,0.0,0.0,0.6774211176255431,-0.08835570179866908,0.0,0.0,0.0,0.0,0.0,0.0,-0.6927960579556537,0.0,0.0,0.0,0.0,0.0,-1.4666176707773626,-0.8489771570523627,-0.3241640234297933,-1.0438979504704444,-1.014842497997866,0.0,0.0,-2.411380169635449,0.0,0.0,0.0,-1.3095596097305182,0.0,0.0
Gemma 3 27B,-1.4619845737603112,0.0,-0.943369256469207,-0.6250369430421054,-1.8622937824905186,-1.350752106023518,-1.45440001962967,0.0,0.0,0.0,0.0,-0.9484136189232059,-0.7108783330209816,0.22685514964789644,0.0,0.0,0.0,0.0,0.2968047144669626,-1.8945709741884345,0.0,-1.7422779163511692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35952678724734954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini 3 Pro,1.2570231347248804,0.8079331744517629,0.812496741188627,0.9498117432944745,0.9103273574088332,0.5955977848344548,0.9896432568797012,1.2452259478032208,0.8998379443549792,0.6588019630489131,1.2995378821853711,1.9890839751905687,0.6609949590895444,0.7415537020735847,1.0483425666614634,0.19051970384765077,1.461480793851794,0.47123489837133214,0.0,1.5067882048042913,0.13255381772318048,1.0073800768041858,1.1530978298028813,0.5798428133368954,0.42478412045853076,0.3363552268340757,0.17042015365854088,0.0,0.0,0.6373723733192015,-0.19854850007307637,0.0,0.0,0.0,0.0,1.0206806200625016,0.0,1.0200388133157503,0.7678730493716875,0.8720013255732394,0.0,0.5148675762462751,0.6266584256261347,0.0,0.0,1.6369274138551848,1.2193582590289807,0.0,0.0
Gemini 3 Flash,1.1746289617404806,0.5974354504488248,0.812496741188627,0.8643603123318174,1.0232395305269062,0.0,1.5322208642647814,0.6108995604996987,0.6148205077697088,0.7714702092171041,0.4972744958026141,1.2796284684285597,0.4552139652729658,0.0,0.26022792183883736,-0.17961060015085165,1.4808602585019321,0.49649697539742454,0.0,0.9225056464497127,-0.7177417583492331,0.8607316505025668,0.0,-0.401236133306875,0.0,0.23669441888323997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6973318422533196,0.0,1.3327190894891743,0.9695835540207784,0.8214890536650331,0.0,0.5148675762462751,0.6744894040177598,0.0,0.0,0.8230080031234357,1.120956785536393,0.0,0.0
Gemini 3.1 Pro,1.3888538114999196,1.0367350483680002,0.9067714256266313,0.9286254380971216,1.1863348916974559,0.7166143583593031,1.1020692475991323,1.4038075446291014,1.4173696055229705,2.7318976925436265,1.2995378821853711,1.9890839751905687,0.5695367396155097,0.9395146837757725,1.4079676958523704,1.4489627374425589,1.4598658384642815,0.408079705806102,0.0,1.2772486283078497,1.2015528695327904,1.0440421833795905,0.0,0.8817132584580555,0.0,0.0,0.47640179318183,-0.6904090176052372,0.0,2.067303436939671,1.084380269629887,-1.4410665818952306,0.0,0.0,0.0,1.7419971244060624,0.0,1.5035650135839316,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865458,2.6935580113347055,0.0,1.69519699598233,0.0
Llama 4 Scout,-0.649028733647567,0.0,0.42361366788185856,-0.1448140252354355,0.0,-0.8465163830033177,-1.3028693364860893,0.0,0.0,-0.7427910192833823,0.0,0.0,-0.3679100099933501,-0.9411146423950109,0.0,0.0,-1.4632034129318061,0.0,0.3753528286157463,-1.6441641634650437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895816524611147,0.0,0.0,0.0,-1.381474648016216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama 4 Maverick,0.0430823194213905,0.0,0.43539800343660845,0.2930362821765287,-0.9527234990393738,-0.332195945522714,-0.7847321618661024,0.0,0.0,-0.7427910192833823,0.0,-1.0656789919417198,-0.02494168696571861,-0.34723169728844766,0.0,0.0,-0.8172212579271457,0.0,0.4314586244363062,-0.2460594702594447,0.0,-0.6424147190890273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8756942172559464,0.0,0.0,0.0,0.0,0.0,0.0,-0.9448558514298978,-1.255757835946489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542594765290462
Llama 4 Behemoth,0.25730716918083013,0.0,0.6239473723126185,0.4130920116281965,-0.41952712598180625,0.363649352245163,-0.4914469686849779,0.0,0.0,0.0,0.0,0.34150548428044786,0.20370386171936905,-0.050290224735166096,0.0,0.0,-0.38118330329900174,0.0,0.0,0.0,0.0,0.09082741241906744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grok 3 Beta,0.8560381595341344,0.7301405373202421,0.3646919901081057,0.2506636717818229,-0.8272655289081815,0.7872073595821315,0.9749789972206452,0.0,-0.5477506151438954,-0.7427910192833823,0.0,-0.42071944033989295,-0.02494168696571861,0.1773649042223495,0.0,0.0,0.0,0.0,0.0,-0.5590679836636833,0.0,0.8717302824751881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7973501677721514,-1.2202992479268222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grok 4,1.0427982849654407,0.6065875254054738,1.07175212339314,0.7520728947858458,0.7409590977317233,0.6661907860572831,0.9749789972206452,-0.7370440125202857,-0.1127240014084823,-0.026220973653687845,0.0,0.5760362303174758,0.5695367396155097,0.24665124781811548,1.4232708928392175,-0.32766272175025263,-0.5588283959252824,-2.2823314974727023,0.0,0.7555677726341188,0.4463884017406808,0.8973937570779715,0.8734911785412709,0.0,0.0,0.0,0.0,1.1898538388515791,-1.0552114438435398,0.0,0.0,0.0,0.0,0.0,0.0,-1.0810864356971834,0.7883359315486221,0.7492641411655687,0.3656598874067345,0.07748538201708417,2.0885068044071553,-0.14762555209977832,0.14449130474282096,-0.645311219384309,0.0,-0.5935046988441588,0.0,0.0,0.0
Grok 4.1,1.2075866309342402,0.7621727996685155,0.0,0.6320171653341781,1.0859685155925023,0.7166143583593031,1.1020692475991323,1.2452259478032208,1.4173696055229705,1.1500355163422256,0.0,0.9864650358822746,0.7753177334320882,0.9395146837757725,1.312322714684576,-0.031558478551450685,0.0,0.47123489837133214,0.0,1.131177988719205,0.0,0.0,0.0,0.0,0.0,0.3363552268340757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676217207137565,-0.054056992743868465,0.0,0.5148675762462751,0.19309375052785863,0.0,0.0,-0.266053830516347,-0.09922148577169235,0.0,0.0
DeepSeek-R1,0.13646238213704368,-0.33607619512942377,0.6946533856411213,0.5402098428123149,-0.7833552393622639,0.5955977848344548,0.31508731256311495,0.0,-1.2752951243220862,-0.6842035312759229,0.0,-0.47348885819822417,-0.10496762900549962,1.048393223711975,0.1244120485805693,0.0,0.0,0.0,1.134651265387324,-0.976412668202668,0.0,0.37679184370722424,-0.9271756555835006,0.0,0.0,0.0,0.0,0.0,0.0,-0.6927960579556537,0.0,0.0,0.0,0.8593654189715688,-0.7253749960141525,0.0,-1.667633701352855,-0.9140659877569742,-1.3458597837774664,-1.957738240284374,-0.8261573092567092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-V3,-0.5446627812006607,-1.7454957384534455,0.42361366788185856,-0.03182039751621837,-1.2350039318345567,-0.12041694185422899,-0.9900317970928894,0.0,0.0,0.0,0.0,-0.7783788280463607,0.21513613915362279,-2.010103943586824,-1.5876331143229507,0.0,0.0,0.0,0.8803049910007857,-0.976412668202668,0.0,-1.1116896832542076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05962360821281795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079525240107743
DeepSeek-V3-0324,-0.03381890869738212,-1.4022929275790896,0.5296726878746143,0.34247099430368616,-1.4357366840444648,0.2628022076411229,-0.5012231417910151,0.0,-1.5228102666198213,0.0,0.0,-0.614207305820441,-0.35647773255909637,-0.050290224735166096,-0.6005769086713123,0.0,0.0,0.0,-0.8253112019442364,0.0,0.0,-0.3711151304310322,-1.4565642486388166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-R1-0528,0.6582921443715753,0.46473036357740694,0.6946533856411213,0.6108308601368252,-0.25643176481125607,0.5955977848344548,0.6670295443804638,-0.9749164077591065,-0.585252909431431,-0.6932169909693783,0.0,-0.6083440371695152,-0.585123281244184,0.009098069775489657,-0.06496501413166364,0.0,0.0,0.0,0.0,-0.18345776757859697,0.0,0.8020722799819194,0.4783137780915283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.714208491646126,0.06369805409971246,-0.22032655444171242,0.46437475367111325,0.0,-0.9641073395920945,-0.8364284412780364,0.0,-0.7023062653172975,0.0,0.0,0.0
DeepSeek-R1-Distill-Qwen-32B,-0.37987443523186126,-0.2170992206929806,0.0,0.0,0.0,0.2930563510223346,-0.11017621754951579,0.0,0.0,0.0,0.0,0.0,0.0,-0.34723169728844766,-0.522148024113721,0.0,0.0,0.0,0.0,0.0,0.0,0.11282467636431007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-R1-Distill-Qwen-14B,-0.5446627812006607,0.0,0.0,0.0,0.0,0.25271749318071945,-0.31058776622328427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9238569450184575,0.0,0.0,0.0,0.0,0.0,0.0,0.006504567295636659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
