model_name,GPQA Diamond,AIME 2025,MMLU,MMLU-Pro,SWE-bench Verified,MATH-500,LiveCodeBench,FrontierMath,HLE (Humanity's Last Exam),ARC-AGI-2,BrowseComp,SimpleQA,IFEval,HumanEval,Codeforces Rating,OSWorld,MMMU,MMMU-Pro,Arena-Hard Auto,Chatbot Arena Elo,SWE-bench Pro,AIME 2024,HMMT Feb 2025,Tau-Bench Retail,CritPt,GSM8K,Terminal-Bench 2.0,Terminal-Bench 1.0,ARC-AGI-1,BRUMO 2025,SMT 2025,HMMT Nov 2025,CMIMC 2025,MathArena Apex 2025,LiveBench
GPT-5.2,98.41269841269842,100.0,85.71428571428571,94.94330370824396,98.29867674858222,100.0,86.24203821656052,100.0,67.74193548387098,68.61219195849546,80.90692124105013,76.06112054329373,100.0,93.45794392523365,90.09009009009009,22.818791946308732,95.7578435704817,100.0,4.055954774341831,62.19512195121951,96.48093841642232,100.0,100.0,83.8174273858921,65.5367231638418,101.87064169726925,77.82874617737002,121.08999675488676,96.27659574468085,95.11267193444542,96.14130434782608,100.0,92.84734917733091,40.41791044776119,94.3878285141285
GPT-5.3-Codex,80.8080808080808,92.93286219081273,100.0,91.97345706733574,54.44234404536861,94.46254071661237,92.61146496815287,88.7964937383342,70.17712823800848,48.534025895240184,96.11857961579314,83.22078506159521,94.55535390199637,89.7196261682243,70.36149461008137,82.10290827740492,83.9593460008838,94.27453469471462,-8.22789967425244,74.5155529827593,100.0,86.54463400452916,97.27988245086279,71.44233481326994,62.323633317472535,100.0,94.18960244648318,114.59152964681837,55.95918763880763,96.2891232690532,79.31976307677527,66.64076562897662,67.42951790376377,87.56442029781431,115.63724218093674
Claude 3.7 Sonnet,86.29148629148628,44.28739693757361,88.09523809523809,81.61201348452344,64.83931947069942,94.78827361563518,67.13375796178345,0.0,-15.488315338741975,1.297016861219196,-32.430298852438035,21.731748726655354,96.73321234119783,91.58878504672897,37.83783783783784,0.0,29.164825452938558,50.97376127730399,64.14686825053995,20.73170731707317,8.50439882697948,78.94736842105263,-18.495532679581018,55.601659751037346,-13.935119009854844,78.86434095638798,48.79010751495165,65.12141280353202,30.425531914893618,0.0,0.0,74.44183979552744,21.790364836947468,-26.98945127064728,-54.96846774717229
Claude Sonnet 4,72.72727272727273,72.08480565371023,82.14285714285714,90.34630707937481,84.49905482041588,91.20521172638436,46.11464968152866,18.692506121871673,4.516129032258063,7.652399481193256,-7.316560556494145,4.584040747028864,86.5698729582577,80.37383177570094,40.343411111566965,31.319910514541384,41.53778170570043,51.76893395835333,50.863930885529165,32.583416685683765,58.6510263929619,40.421052631578945,0.0,52.69709543568464,2.036638466033134,80.10434011961269,54.12844036697248,67.77041942604856,42.5531914893617,23.529895087387477,17.2105017074054,60.833973073837086,23.235668677791825,1.6723373235277936,-14.479702369681508
Claude Opus 4,84.12698412698413,88.22143698468787,87.6190476190476,94.79007048728162,97.16446124763705,91.85667752442997,44.71337579617833,14.164305949008499,7.311827956989246,11.154345006485086,-13.076742515509054,16.298811544991516,90.38112522686026,88.73168722839517,48.91891891891892,22.818791946308732,50.817498895271775,53.69077573541711,59.61123110151188,39.48496297305551,38.41642228739003,74.21052631578947,0.0,56.431535269709556,1.694915254237288,85.31690411397543,61.314984709480115,73.50993377483444,37.97872340425532,27.87572026950598,26.24281621653859,73.37349903162635,35.040215803956826,-12.149764891234863,-20.887673886160538
Claude Opus 4.1,80.66378066378067,40.63604240282685,87.6190476190476,96.81274900398407,87.90170132325142,95.36569867949751,64.8407643312102,28.328611898016998,67.31182795698925,27.211953938955403,17.614400451876815,51.44312393887947,81.69077683419316,89.7196261682243,57.43860624321967,36.6890380313199,63.012827952247356,51.46368662697615,27.844065169505754,63.153635726348966,0.0,81.77241069995698,54.36353249590532,59.144375779723156,20.99452347155068,74.99270175985565,53.36391437308868,84.10596026490066,77.55240375117494,60.660325037266375,68.29702002410615,82.5368579126756,72.02828381220976,-10.846711798685618,29.967426710097726
Claude Sonnet 4.5,84.27128427128429,84.68786808009423,82.14285714285714,96.16916947594238,93.00567107750473,94.13680781758956,70.95541401273886,22.333533439477158,34.623655913978496,17.639429312581065,0.7070382493412958,57.385398981324286,88.2032667876588,74.76635514018692,30.630630630630627,74.72035794183445,56.562085726911185,15.38461538461537,23.312751376434328,60.971010012401834,61.290322580645174,87.36842105263159,75.80838323353294,76.34854771784232,26.055406399066978,80.18419441558264,60.70336391437308,100.0,67.76595744680851,73.16359379572724,74.34782608695649,46.169609120404395,37.15722120658135,4.656716417910448,27.36156351791533
Claude Haiku 4.5,80.66378066378067,95.64193168433451,71.42857142857143,77.01501685565431,85.63327032136104,85.01628664495114,50.57324840764331,-5.880422121884568,24.790503174187126,5.188067444876784,-31.947304159864217,27.132199658441387,81.85117967332124,86.91588785046729,57.32463836326895,50.78299776286354,44.07049981660595,0.8873688241800368,65.12977050612287,47.36432266655721,49.12023460410559,85.68068430776836,51.41617914149785,47.09080894428888,3.5517619921061154,73.20978580072884,38.532110091743114,52.3653742086572,50.744680851063826,54.302868942810406,58.459789787116094,37.91575755936063,29.49660056102479,-23.013216093785534,0.0
Claude Opus 4.5,89.46608946608947,91.51943462897526,92.38095238095238,84.67667790376953,100.0,76.5472312703583,70.95541401273886,45.3257790368272,72.90322580645162,48.76783398184177,56.801909307875874,99.83022071307302,90.92558983666062,93.6448598130841,57.20720720720721,85.68232662192392,69.37693327441453,40.35005906486461,-36.748068594802945,79.26829268292683,68.0058651026393,89.47368421052632,92.21556886227546,87.55186721991701,60.196257420472186,83.54254108220603,83.63914373088683,154.4391544683094,85.1063829787234,95.76367651499865,87.14657000980519,56.16759838052901,58.114853338097376,52.50159341367587,100.0
Claude Opus 4.6,95.67099567099568,100.0,92.38095238095238,87.74134232301563,99.81096408317579,89.57654723127035,81.14649681528662,99.1501416430595,78.06451612903224,89.23476005188068,95.46539379474939,99.83022071307302,98.18511796733212,93.45794392523365,83.33333333333334,100.0,53.026955368979245,66.30036630036629,-80.24193923092976,100.0,96.48093841642232,94.71491948181112,104.12783045123078,100.0,71.1864406779661,92.33241495921119,91.43730886850152,204.69297776248533,100.0,106.32399784147894,88.64602633603288,64.95305765115393,62.270488956454955,89.26340223834237,119.67908586289832
Claude Sonnet 4.6,70.85137085137085,96.46643109540636,90.47619047619048,84.67667790376953,97.54253308128543,95.27687296416937,78.59872611464968,84.98583569405099,73.76344086021504,78.33981841763944,81.14558472553698,93.03904923599322,94.55535390199637,89.7196261682243,54.5045045045045,99.55257270693511,40.653999116217435,56.043956043956044,-69.10123582945376,77.04883746939306,74.78005865102642,83.86591574603301,83.58627284817136,87.96680497925308,71.02163217965733,85.42952010004744,85.6269113149847,185.19380047723496,58.51063829787234,88.26139018933381,69.73370785303776,56.93760066470803,47.292711672890704,81.61737381758715,98.24870268551737
Gemini 2.0 Flash,70.995670995671,57.165051050962276,58.09523809523811,79.16028194912657,26.46502835538752,74.7557003257329,41.91082802547771,1.9546819534986495,5.278719189766741,1.297016861219196,-9.239284024923533,23.4295415959253,72.77676950998185,70.28037383177569,41.365293874860775,62.58844235023377,25.18780380026515,15.401437447648897,49.13606911447084,25.313272925358064,87.03497876995597,71.89473684210526,33.11301476167572,39.576061564925624,8.739821465969973,70.55656523006878,47.27186530269049,37.19597700753075,9.033378777722705,37.1501120360806,23.211830863206043,10.465018410394368,-5.984018166179727,26.871141699667504,19.260010237949764
Gemini 2.5 Pro,85.13708513708515,84.33451118963487,89.99999999999999,93.25773827765859,67.67485822306237,96.57980456026057,74.0127388535032,0.0,32.473118279569896,6.355382619974061,-17.39706229911527,67.402376910017,92.37749546279491,87.17031158208046,54.0990990990991,77.10761186572063,73.79584622182945,1.8826952917229305,93.19654427645789,60.36585365853659,100.26682445263398,91.57894736842105,79.76047904191617,45.08304010096668,11.299435028248588,88.45056066082832,45.10703363914373,43.267108167770424,43.61702127659575,70.7345624817091,76.92934782608694,0.0,17.161791590493614,1.4925373134328357,42.34527687296416
Gemini 2.5 Flash,76.91197691197691,67.02002355712602,78.57142857142857,86.36224333435489,67.67485822306237,93.15960912052117,65.73248407643312,-22.867295392482205,25.59139784946236,3.24254215304799,-45.7157755897228,25.297113752122247,80.58076225045372,84.48598130841121,53.82882882882883,62.72319776278609,37.56076005302697,-17.02633303625065,85.74514038876892,39.43599149814666,73.96236080511656,87.36842105263159,57.84431137724552,39.20355949255426,6.214689265536724,74.29658801294991,21.100917431192656,24.503311258278153,35.42553191489362,51.21451565700907,51.27717391304346,13.407818257064385,0.0,-17.268507452425858,7.817589576547249
Gemma 3 27B,25.108225108225106,18.89132061308047,59.2857142857143,65.52252528348146,7.561436672967862,65.14657980456026,22.165605095541398,74.07185242128794,-7.4636304711911565,-16.707997261949828,81.00640103084325,14.940577249575554,69.1470054446461,80.0,5.77144569415584,-27.658686065481664,45.61795609476194,171.40465069882487,70.62634989200866,0.0,60.59229749966582,17.894736842105264,-27.002569742459475,22.01170676833705,1.5884877202606762,82.9992387718853,83.65783514552189,-11.999938143130576,-24.02595028049829,-8.48038275013784,-26.929285653647632,92.79207848133805,45.6350480880519,61.599300261788045,10.64151155030646
Gemini 3 Pro,96.53679653679656,94.11071849234393,94.76190476190476,99.69353355807539,91.11531190926276,96.57980456026057,85.85987261146497,93.4844192634561,72.68817204301075,40.337224383917,100.0,100.0,90.92558983666062,89.7196261682243,77.11711711711712,60.40268456375839,99.46973044631025,79.85347985347985,-17.443047290431785,99.39024390243902,60.410557184750736,96.84210526315789,97.72455089820359,85.8921161825726,51.41242937853108,97.06905992645987,82.26299694189602,138.9566110232258,79.7872340425532,95.11267193444542,100.0,91.42661179698217,89.99085923217551,69.85074626865672,91.53094462540719
Gemini 3 Flash,94.37229437229439,88.69257950530036,94.76190476190476,97.83941158443152,94.5179584120983,98.14571999814252,100.0,70.8215297450425,64.51612903225808,43.57976653696499,73.98568019093078,79.45670628183362,87.65880217785845,86.26588617748986,58.55855855855856,49.21700223713646,100.0,80.5860805860806,1.941367762724341,82.3170731707317,34.98533724340177,92.63157894736842,93.95802383074412,58.92116182572613,50.15541126454751,91.45709362006798,74.31192660550458,117.60390841852319,90.1063829787234,100.0,98.69565217391303,91.42661179698217,91.4076782449726,46.62686567164179,88.27361563517917
Gemini 3.1 Pro,100.0,100.0,96.66666666666666,99.23383389518847,99.4328922495274,98.53420195439739,88.78980891719746,99.1501416430595,87.5268817204301,100.0,100.0,100.0,89.47368421052632,93.45794392523365,85.58558558558559,98.43400447427292,99.42554131683607,78.02197802197803,-74.07169698116824,92.6829268292683,92.37536656891498,97.89473684210527,118.19695099415425,94.19087136929458,100.0,97.583672722806,100.0,197.65695144390375,95.74468085106383,117.4547295937434,101.27665822442714,72.35384257695321,76.889045891457,100.0,135.90210750222118
Llama 4 Scout,46.46464646464647,29.912169179317466,86.90476190476191,75.94238430891818,27.849698331603733,73.28990228013028,26.114649681528658,23.918971510228502,-21.858595142009325,0.0,7.044162856338135,3.9465968147387067,74.59165154264973,57.943925233644855,16.98519177044749,3.7524944104879903,19.443216968625748,85.63234709165076,72.89416846652269,7.317073170731707,46.1801572576853,37.60677788318413,-27.347978670566725,36.384395695380874,-9.478721991837135,78.68561278863231,60.080857176301976,22.561651659803285,0.5319148936170213,-7.789753170211495,-21.097846118509075,60.36288458743922,10.320990007137521,18.261448552875205,-28.322616351264124
Llama 4 Maverick,64.64646464646464,50.981418858689864,87.14285714285714,85.44284400858106,34.97164461247637,81.5960912052117,39.617834394904456,27.190716066266162,3.266560456799621,0.0,16.626296119739994,11.544991511035658,80.03629764065336,69.1588785046729,33.98207549176363,23.715659800424397,37.118868758285494,77.16305797772004,74.51403887688986,48.170731707317074,70.22454699247587,49.473684210526315,12.614020650865292,37.46653279986434,0.0,82.54548116157596,61.04917647896696,21.633554083885212,4.680851063829787,23.545937513477476,12.267944051792767,54.61709103685845,24.243628564102526,25.320368593192264,7.130651633274694
Llama 4 Behemoth,70.27417027417027,58.7463281547586,90.95238095238096,88.04780876494024,51.03969754253308,92.83387622149837,47.26114649681528,63.94833270023309,22.991148288408947,30.358062860628326,55.31272167194769,52.29202037351443,83.66606170598911,74.76635514018692,43.99537079771733,43.779251546558015,49.04993371630577,90.81269399229126,6.977965498686701,44.063117238091195,68.21189798392177,70.52631578947368,29.671339728105924,64.8925401267929,32.0359874812977,87.08349448039779,81.58916602535466,98.55098280065899,36.197772064715366,42.311607111885294,25.688546792682736,69.52483951718845,38.398992571120466,56.33385206777468,40.95135602786448
Grok 3 Beta,86.002886002886,92.10836277974087,85.71428571428571,84.52344468280725,38.752362948960304,99.6742671009772,85.47770700636944,-8.412318337881945,31.182795698924732,0.0,-14.300483954294503,30.2207130730051,80.03629764065336,79.06542056074765,65.58177033491252,97.44109105898332,45.71599189640979,-4.415403874286227,80.84381872779473,39.02439024390244,135.31196657503656,92.94736842105263,81.96274459321536,39.662231561580256,16.01951505223696,89.90700835315087,49.38920634994866,26.04856512141281,5.851063829787234,75.32558091151232,61.48489390272125,-6.898528400185946,-1.795016862672771,33.281550490703694,55.87616717429467
Grok 4,90.90909090909092,88.92815076560659,100.0,95.40300337113085,86.01134215500944,97.71986970684038,85.47770700636944,22.6628895184136,43.655913978494624,20.622568093385215,1.5524428360519855,59.08319185059423,89.47368421052632,80.37383177570094,85.94594594594595,44.742729306487696,44.18912947414937,0.0,49.25018661083651,77.4390243902439,69.79472140762465,93.6842105263158,88.74251497005987,56.7501958147259,23.02364522605352,84.30079935729125,30.58103975535168,73.50993377483444,70.85106382978724,85.36728124085455,79.48369565217388,74.2798353909465,75.70840950639854,6.208955223880597,43.41897234075834
Grok 4.1,95.23809523809524,92.93286219081273,92.65141968540726,92.79803861477168,96.40831758034025,98.53420195439739,88.78980891719746,93.4844192634561,87.5268817204301,54.47470817120623,58.41317342413769,70.96774193548387,92.74047186932849,93.45794392523365,83.33333333333334,53.691275167785236,77.92364775328313,79.85347985347985,-12.413332658175467,88.41463414634147,40.24424883811669,94.5298473492366,79.04763738591477,82.30531560849057,48.572079606667856,90.80687515172752,72.53069965405021,146.13800052200165,95.77502162238686,92.68364062042728,76.0869565217391,91.42661179698217,77.14808043875685,15.55223880597015,47.8827361563518
DeepSeek-R1,67.09956709956711,64.6643109540636,92.38095238095238,90.80600674226173,40.07561436672968,96.57980456026057,68.28025477707007,20.66322638705481,10.32258064516129,1.6861219195849548,12.131803258606924,28.69269949066215,78.76588021778585,95.51401869158877,55.36036036036036,39.509675275106176,51.881560297472205,70.206716954,94.81641468682506,26.82926829268293,96.41553204141941,78.73684210526315,30.898203592814376,36.75941814879575,6.214689265536724,95.68637401674701,62.881880711577004,0.0,15.957446808510639,43.89815627743634,26.929347826086964,47.985700121342994,27.218012634794864,26.566229424740143,22.84474114779963
DeepSeek-V3,49.20634920634921,28.38633686690224,86.90476190476191,78.39411584431505,26.46502835538752,85.01628664495114,34.26751592356688,58.159089347239814,4.898418551105143,-16.097018838551385,55.02856478086989,19.864176570458405,83.84754990925589,37.757009345794394,15.045045045045043,-27.98820799820672,54.59167237563015,144.66561971026988,87.47300215982722,26.82926829268293,42.949430917058564,36.00000000000001,-9.010374377262302,24.89219719114673,-3.1744288476174694,75.38695762496828,68.3213898841185,-7.338176990756086,1.449499810019822,6.414954020271105,-0.30854717067282195,97.8757298377815,60.31701112067001,26.216470757171475,1.7262670764230907
DeepSeek-V3-0324,62.626262626262644,37.22025912838633,89.04761904761907,86.51547655531719,20.415879017013225,91.20521172638436,47.0063694267516,38.78180637287096,3.225806451612903,10.198943596428483,32.54128849101051,24.617996604414266,74.77313974591651,74.76635514018692,38.288288288288285,49.48190030255093,31.70444635024291,77.42928877286849,38.22894168466523,22.414701584269764,93.35252190724289,57.263157894736835,13.892215568862277,49.7044162384069,16.361586465090536,85.91207683079998,77.22462785316323,53.917866969980174,0.6122771389270413,24.655165566659466,1.3186937831215297,41.17933438868026,4.78982689214492,59.987419812657485,24.63125614052149
DeepSeek-R1-0528,80.8080808080808,85.27679623085984,92.38095238095238,92.33833895188477,55.954631379962194,96.57980456026057,77.45222929936305,14.164305949008499,30.107526881720432,1.4267185473411155,0.2914380371133758,24.787775891341262,71.14337568058076,75.88785046728971,50.9009009009009,50.732308063841074,64.16077577280028,35.59694143102382,100.18895003776314,50.0,95.46444005961293,90.94736842105263,76.04790419161678,31.793813684119364,7.934549049465022,89.26647385174562,44.57111317739142,2.729321678316268,22.5531914893617,78.05092186128184,71.79347826086955,36.37370861393524,42.87020109689214,3.1044776119402986,42.90859531897196
DeepSeek-R1-Distill-Qwen-1.5B,12.698412698412694,9.069493521790342,-16.360176295461088,9.117674605412885,174.72753783541822,74.7557003257329,3.503184713375794,3.355518949316276,30.52685974697805,13.677054433894067,-68.21877435116639,11.058951179643758,0.0,-7.1493493026026265,6.936936936936937,-158.7968611849782,38.422648257781574,11.780391560818966,0.0,53.605470746270214,-276.57349622350097,25.157894736842103,-40.09595869552553,28.386900411135684,-39.442141016726005,-28.914039998988674,-65.35770008532714,88.98725932641332,167.7436297375704,-18.917436135855684,57.462905865105085,171.5097424661859,152.92601543067997,-220.63304705582235,-147.00610992112388
DeepSeek-R1-Distill-Llama-8B,34.63203463203464,14.958775029446409,21.425333985972824,39.48357413872956,143.4199742334521,83.22475570032572,36.624203821656046,10.56966843896829,22.04298492782553,15.517996594673935,-47.99812251188184,17.971807626718466,34.66424682395645,26.267058798912895,18.243243243243242,-94.16893543104769,38.48350275214103,25.63864971063229,14.14686825053996,49.83459785301574,-171.6474643725969,47.78947368421053,-22.92796390444043,41.99894027299005,-23.915179194042615,10.140768946169224,-22.79499249477003,91.6728183433039,128.91739403889176,-2.766604010694808,46.20315767689067,138.57677742468405,111.84905060732014,-147.2892900990861,-103.35996467504856
DeepSeek-R1-Distill-Llama-70B,58.00865800865802,64.6643109540636,80.95238095238095,78.10824718209628,69.97584810296517,92.01954397394137,57.5796178343949,18.311158284439813,19.21325240237225,-10.413690874295567,-1.5788152539552858,18.398095441282866,78.34959542961846,65.42056074766354,37.52252252252252,-6.19397799596811,56.166384949039255,69.85133514435175,94.64805936995718,36.84066191684909,26.60619537693614,68.42105263157895,20.83832335329341,31.345936848049384,-8.473793133640463,76.4218301481257,38.94965495536694,9.248729646458576,37.20770043905688,31.684647877553637,39.53951002835882,79.48209272258904,60.012885294053866,-25.16232659515685,-10.398322535437318
DeepSeek-V3.2,82.82828282828284,91.87279151943463,91.66666666666666,92.33833895188477,85.06616257088847,96.57980456026057,90.44585987261146,8.498583569405099,46.02150537634409,-12.47536116687202,17.661097852028636,37.01188455008489,89.11070780399274,84.11214953271028,71.44144144144144,27.64605988970462,89.66722725200698,79.85347985347985,127.77026440109856,58.70551016880972,90.49279487438106,92.63157894736842,91.73652694610777,27.42196808198117,7.032683325572396,101.94076912886966,55.81039755351681,-17.35582041349485,37.24782533354894,90.25460930640914,84.61956521739128,80.00685871056243,75.70840950639854,6.208955223880597,55.04885993485343
DeepSeek-V3.2-Speciale,87.5901875901876,95.28857479387514,92.22369557774255,96.16916947594238,90.73724007561435,97.71986970684038,97.32484076433123,64.97472730006582,57.8494623655914,25.932914171060833,60.99998690479439,68.59060324572015,87.29582577132487,86.91588785046729,85.63063063063063,40.55110509208935,92.97269349279595,87.63425497650097,48.05276326629203,77.36397437684224,72.67955364728861,95.78947368421052,99.76047904191616,56.137496483253784,37.4456426956434,99.19723475450913,67.59705625765102,69.59807278275663,69.78246692038759,97.57096868598187,88.45108695652173,91.42661179698217,100.0,28.000000000000004,80.11785239107752
Qwen3-235B-A22B,66.52236652236651,78.20965842167256,85.26190476190477,84.37021146184492,78.63894139886577,98.0456026058632,74.39490445859873,7.8677452681562965,25.225806451612904,1.6861219195849548,-3.72013972035333,0.0,86.93284936479128,84.11214953271028,56.57657657657658,41.91999414026729,57.03567881605312,44.68818227527321,98.38012958963283,43.90243902439025,87.11980746592162,84.94736842105264,55.80838323353293,33.77516431882971,2.068189911589842,88.3024613042375,47.94002531534587,1.9867549668874163,11.702127659574469,55.21956471904362,52.38666134602514,42.74648025329829,35.203529573262415,15.55223880597015,24.696640376875195
Qwen3-32B,62.626262626262644,72.52061248527679,75.26190476190476,69.35335580753907,69.11188130860099,94.46254071661237,64.5859872611465,66.42363464287556,63.55656979202246,10.292791141360375,69.95378985140239,54.35805563369615,78.22141560798548,74.76635514018692,54.95495495495496,11.010657347443598,87.61536600584448,107.1339437572597,52.69978401727862,60.88827580107022,59.45279944732329,80.42105263157895,75.27842747724645,35.620389159887544,27.11565093565702,85.7904085257549,59.982150315605374,21.633554083885212,48.36222715936368,73.37466945447093,76.80542042079308,89.64261062981109,95.59347915675127,25.9954789612966,70.08348973571444
Qwen3-4B,37.80663780663781,59.481743227326255,49.97619047619046,75.48268464603126,139.48755914335212,96.09120521172638,54.64968152866243,128.13518432813532,90.68562637152394,32.25915247253732,114.72521509664053,79.98505283893599,86.20689655172414,56.074766355140184,39.234234234234236,-89.01029273273437,117.69007248310334,186.71608180354005,9.395248380129589,88.49486103476434,-82.63115454665709,72.42105263157895,47.42514970059881,52.777269164349676,30.875501661678165,71.55544278102006,54.72622102630993,93.67998674673034,126.94025048204767,59.26554279027679,92.25251171431968,206.5644376592437,198.49265972414625,-32.11589778695788,34.30614854083108
