model_name,GPQA Diamond,AIME 2025,MMLU,MMLU-Pro,SWE-bench Verified,MATH-500,LiveCodeBench,FrontierMath,HLE (Humanity's Last Exam),ARC-AGI-2,BrowseComp,SimpleQA,IFEval,HumanEval,Codeforces Rating,OSWorld,MMMU,MMMU-Pro,Arena-Hard Auto,Chatbot Arena Elo,SWE-bench Pro,AIME 2024,HMMT Feb 2025,Tau-Bench Retail,Tau-Bench Telecom,Video-MMU,MRCR v2,AA Intelligence Index,AA Long Context Reasoning,CritPt,SciCode,MathVision,GDP-Val AA,GSM8K,IFBench,Terminal-Bench 2.0,Terminal-Bench 1.0,ARC-AGI-1,BRUMO 2025,SMT 2025,USAMO 2025,HMMT Nov 2025,CMIMC 2025,IMO 2025,AIME 2026,MathArena Apex 2025,LiveBench,SimpleBench,BigCodeBench
GPT-5.1,91.05339105339104,92.93286219081273,90.47619047619048,96.1691694759424,91.30434782608695,99.3485342019544,88.78980891719745,73.6543909348442,60.86021505376344,22.82749675745785,38.18615751789976,70.96774193548389,80.43224866440018,75.71604147996416,52.43069993069993,54.64500176616037,84.8431285903668,95.970695970696,62.057089486895116,76.82926829268293,65.3958944281525,67.91850594227505,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,91.95402298850571,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,68.04281345565748,49.91415256315918,77.44680851063829,80.47995317529997,93.58695652173913,31.555081912403878,85.73388203017834,94.28702010968922,28.909651499579557,49.99999999999999,3.1044776119402986,51.167209554831715,27.99999999999999,72.13403880070547
GPT-5.2,98.41269841269842,100.0,85.71428571428571,94.94330370824396,98.29867674858222,100.0,86.24203821656052,100.0,67.74193548387098,68.61219195849547,80.90692124105011,76.06112054329373,100.0,93.45794392523365,90.09009009009009,22.81879194630873,95.75784357048168,100.0,62.057089486895116,62.19512195121951,96.48093841642232,100.0,100.0,83.8174273858921,98.80715705765408,100.0,72.01946472019465,86.36363636363636,100.0,65.53672316384181,0.0,65.73170731707317,50.0,73.87356363504549,36.38554216867469,77.82874617737002,49.91415256315918,96.27659574468085,95.11267193444542,96.1413043478261,31.555081912403878,100.0,92.84734917733091,28.909651499579557,49.99999999999999,40.417910447761194,51.167209554831715,27.99999999999999,72.13403880070547
GPT-5.3-Codex,80.80808080808082,92.93286219081273,100.0,79.08455364717275,54.44234404536861,94.46254071661237,92.61146496815287,48.99562194179759,46.88794567062816,21.37719608536729,57.86097852028639,42.403243130868645,94.55535390199637,89.7196261682243,52.43069993069993,82.10290827740492,83.9593460008838,66.1876584953508,62.057089486895116,55.36077235772358,100.0,67.91850594227505,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,100.0,36.38554216867469,94.18960244648318,49.91415256315918,46.12367021276596,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Claude 3.7 Sonnet,86.2914862914863,44.28739693757361,88.0952380952381,81.61201348452346,64.83931947069942,94.78827361563518,67.13375796178345,0.0,46.88794567062816,1.297016861219196,57.86097852028639,21.73174872665535,96.73321234119781,91.58878504672897,37.83783783783784,0.0,29.164825452938558,66.1876584953508,64.14686825053997,20.73170731707317,8.50439882697948,78.94736842105263,60.68263473053892,55.601659751037346,0.0,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,57.16470074268238,65.12141280353202,30.425531914893618,0.0,0.0,2.624540287529254,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Claude Sonnet 4,72.72727272727275,72.08480565371025,82.14285714285714,90.34630707937481,84.49905482041586,91.20521172638436,46.11464968152867,48.99562194179759,4.516129032258064,7.652399481193256,57.86097852028639,4.584040747028865,86.5698729582577,80.37383177570094,52.43069993069993,31.319910514541384,41.53778170570043,66.1876584953508,50.86393088552916,55.36077235772358,58.6510263929619,40.421052631578945,0.0,52.69709543568464,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,17.590361445783127,54.12844036697247,67.77041942604858,42.5531914893617,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Claude Opus 4,84.12698412698413,88.22143698468787,87.6190476190476,94.79007048728164,97.16446124763706,91.85667752442997,44.71337579617834,14.164305949008499,7.311827956989246,11.154345006485086,57.86097852028639,16.298811544991516,90.38112522686025,75.71604147996416,48.91891891891892,22.81879194630873,50.817498895271775,66.1876584953508,59.61123110151188,55.36077235772358,38.41642228739003,74.21052631578948,0.0,56.43153526970956,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,1.6949152542372883,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,61.314984709480115,73.50993377483444,37.97872340425533,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Claude Opus 4.1,80.66378066378068,40.63604240282685,87.6190476190476,96.81274900398407,87.9017013232514,86.9610000880359,64.84076433121021,28.328611898016998,67.31182795698925,21.37719608536729,57.86097852028639,51.44312393887947,80.43224866440018,89.7196261682243,52.43069993069993,36.6890380313199,59.48004124318753,66.1876584953508,62.057089486895116,55.36077235772358,0.0,67.91850594227505,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,53.36391437308868,84.10596026490066,46.12367021276596,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,29.967426710097726,27.99999999999999,72.13403880070547
Claude Sonnet 4.5,84.27128427128429,84.68786808009423,82.14285714285714,96.1691694759424,93.00567107750472,94.13680781758957,70.95541401273886,48.99562194179759,34.6236559139785,17.639429312581065,57.86097852028639,57.38539898132428,88.2032667876588,74.76635514018692,30.63063063063063,74.72035794183445,56.56208572691118,15.384615384615369,62.057089486895116,55.36077235772358,61.290322580645174,87.36842105263158,75.80838323353294,76.34854771784232,97.4155069582505,76.18778280542985,0.0,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,60.70336391437308,100.0,67.76595744680851,73.16359379572724,74.34782608695649,31.555081912403878,78.10070873342478,37.15722120658135,28.909651499579557,49.99999999999999,4.656716417910448,27.361563517915325,27.99999999999999,72.13403880070547
Claude Haiku 4.5,80.66378066378068,95.64193168433451,71.42857142857143,77.01501685565431,85.63327032136105,85.01628664495114,50.57324840764332,48.99562194179759,46.88794567062816,5.188067444876784,57.86097852028639,42.403243130868645,81.85117967332123,86.91588785046729,52.43069993069993,50.782997762863545,59.48004124318753,66.1876584953508,62.057089486895116,55.36077235772358,49.12023460410559,67.91850594227505,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,38.532110091743114,49.91415256315918,50.744680851063826,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,0.0,27.99999999999999,72.13403880070547
Claude Opus 4.5,89.46608946608947,91.51943462897526,92.38095238095237,84.67667790376954,100.0,76.5472312703583,70.95541401273886,45.3257790368272,72.90322580645162,48.76783398184177,56.801909307875874,99.83022071307302,90.92558983666062,93.6448598130841,57.207207207207205,85.68232662192392,69.37693327441451,66.1876584953508,62.057089486895116,79.26829268292683,68.0058651026393,89.47368421052632,92.21556886227545,87.55186721991701,97.8131212723658,0.0,75.18248175182482,53.97727272727272,91.95402298850571,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,83.63914373088684,49.91415256315918,85.1063829787234,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,100.0,2.222222222222215,72.13403880070547
Claude Opus 4.6,95.67099567099568,100.0,92.38095238095237,87.74134232301563,99.81096408317579,89.57654723127035,81.14649681528662,99.1501416430595,78.06451612903224,89.23476005188068,95.46539379474939,99.83022071307302,98.18511796733212,93.45794392523365,83.33333333333333,100.0,53.026955368979245,66.30036630036629,62.057089486895116,100.0,96.48093841642232,67.91850594227505,60.68263473053892,100.0,97.8131212723658,76.18778280542985,100.0,9.090909090909092,59.60591133004923,71.1864406779661,44.96124031007753,65.73170731707317,0.0,73.87356363504549,36.38554216867469,91.43730886850152,49.91415256315918,100.0,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,33.33333333333331,72.13403880070547
Claude Sonnet 4.6,70.85137085137085,96.46643109540636,90.47619047619048,84.67667790376954,97.54253308128541,95.27687296416937,78.59872611464968,84.985835694051,73.76344086021504,78.33981841763944,81.14558472553698,93.03904923599322,94.55535390199637,89.7196261682243,54.5045045045045,99.55257270693512,40.65399911621743,56.043956043956044,62.057089486895116,55.36077235772358,74.78005865102642,67.91850594227505,60.68263473053892,87.9668049792531,95.42743538767397,76.18778280542985,86.61800486618004,0.0,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,100.0,73.87356363504549,36.38554216867469,85.6269113149847,49.91415256315918,58.51063829787234,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Gemini 2.0 Flash,70.99567099567099,73.31479657842398,58.09523809523811,79.16028194912658,26.46502835538752,74.7557003257329,41.91082802547771,48.99562194179759,46.88794567062816,1.297016861219196,57.86097852028639,23.4295415959253,72.77676950998185,70.28037383177569,52.43069993069993,54.64500176616037,25.18780380026515,66.1876584953508,49.13606911447084,55.36077235772358,56.44698255903689,71.89473684210526,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,57.16470074268238,49.91415256315918,46.12367021276596,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,74.69135802469135
Gemini 2.5 Pro,85.13708513708514,84.33451118963487,89.99999999999999,93.25773827765859,67.67485822306237,96.57980456026058,74.0127388535032,0.0,32.473118279569896,6.355382619974061,57.86097852028639,67.402376910017,92.37749546279491,75.71604147996416,54.0990990990991,54.64500176616037,73.79584622182945,66.1876584953508,93.19654427645789,60.36585365853659,56.44698255903689,91.57894736842105,79.76047904191616,69.95159059474412,85.33797216699803,74.20814479638007,87.95620437956204,86.36363636363636,59.60591133004923,11.299435028248588,44.96124031007753,65.73170731707317,50.0,73.87356363504549,41.6867469879518,45.10703363914373,43.267108167770424,43.61702127659574,70.7345624817091,76.92934782608694,36.643263122701434,0.0,17.161791590493614,32.30869849574886,49.99999999999999,1.492537313432836,42.34527687296416,4.44444444444443,72.13403880070547
Gemini 2.5 Flash,76.91197691197692,67.02002355712602,78.57142857142857,86.36224333435489,67.67485822306237,93.15960912052117,65.73248407643311,48.99562194179759,25.59139784946236,3.2425421530479897,57.86097852028639,25.29711375212225,80.58076225045372,84.48598130841121,53.828828828828826,54.64500176616037,37.56076005302696,66.1876584953508,85.74514038876892,55.36077235772358,56.44698255903689,87.36842105263158,57.84431137724551,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,6.214689265536724,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,21.10091743119266,24.503311258278153,35.42553191489361,51.214515657009066,51.27717391304347,31.555081912403878,78.10070873342478,0.0,28.909651499579557,49.99999999999999,23.143656716417908,7.817589576547249,27.99999999999999,72.13403880070547
Gemma 3 27B,25.108225108225106,73.31479657842398,59.2857142857143,65.52252528348147,7.561436672967863,65.14657980456026,22.165605095541398,48.99562194179759,46.88794567062816,21.37719608536729,57.86097852028639,14.940577249575556,69.1470054446461,80.0,52.43069993069993,54.64500176616037,59.48004124318753,66.1876584953508,70.62634989200865,0.0,56.44698255903689,17.894736842105264,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,82.9992387718853,36.38554216867469,57.16470074268238,49.91415256315918,46.12367021276596,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Gemini 3 Pro,96.53679653679656,94.11071849234393,94.76190476190474,99.69353355807539,91.11531190926274,96.57980456026058,85.85987261146498,93.4844192634561,72.68817204301074,40.337224383917,100.00000000000001,100.0,90.92558983666062,89.7196261682243,77.11711711711712,60.402684563758385,99.46973044631025,79.85347985347984,62.057089486895116,99.39024390243902,60.41055718475074,96.84210526315789,97.72455089820359,85.89211618257261,100.0,86.87782805429862,80.5352798053528,53.97727272727272,59.60591133004923,51.41242937853107,34.883720930232585,65.73170731707317,50.0,73.87356363504549,36.38554216867469,82.26299694189602,49.91415256315918,79.7872340425532,95.11267193444542,100.0,31.555081912403878,91.42661179698216,89.99085923217552,28.909651499579557,49.99999999999999,69.85074626865672,91.53094462540719,27.99999999999999,72.13403880070547
Gemini 3 Flash,94.37229437229439,88.69257950530036,94.76190476190474,97.83941158443152,94.5179584120983,86.9610000880359,100.0,70.8215297450425,64.51612903225808,43.57976653696498,73.98568019093078,79.45670628183363,87.65880217785843,75.71604147996416,58.55855855855856,49.21700223713646,100.0,80.5860805860806,62.057089486895116,82.3170731707317,34.98533724340177,92.63157894736842,60.68263473053892,58.92116182572613,85.33797216699803,83.71040723981902,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,74.31192660550458,49.91415256315918,90.1063829787234,100.0,98.69565217391303,31.555081912403878,91.42661179698216,91.4076782449726,28.909651499579557,49.99999999999999,46.62686567164179,88.27361563517917,27.99999999999999,72.13403880070547
Gemini 3.1 Pro,100.0,100.0,96.66666666666666,99.23383389518848,99.43289224952738,98.53420195439739,88.78980891719745,99.1501416430595,87.5268817204301,100.0,100.00000000000001,100.0,89.47368421052632,93.45794392523365,85.58558558558559,98.43400447427292,99.42554131683607,78.02197802197801,62.057089486895116,92.6829268292683,92.37536656891498,97.89473684210526,60.68263473053892,94.1908713692946,85.33797216699803,76.18778280542985,90.14598540145987,27.272727272727273,59.60591133004923,100.0,100.0,0.0,50.0,73.87356363504549,36.38554216867469,100.0,49.91415256315918,95.74468085106383,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,99.99999999999999,100.0,51.167209554831715,100.0,72.13403880070547
Llama 4 Scout,46.46464646464647,73.31479657842398,86.9047619047619,75.94238430891816,63.68228929013754,73.28990228013029,26.114649681528658,48.99562194179759,46.88794567062816,0.0,57.86097852028639,42.403243130868645,74.59165154264973,57.94392523364486,52.43069993069993,54.64500176616037,19.443216968625748,66.1876584953508,72.89416846652269,7.317073170731708,56.44698255903689,67.91850594227505,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,78.68561278863231,36.38554216867469,57.16470074268238,49.91415256315918,0.5319148936170213,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Llama 4 Maverick,64.64646464646465,73.31479657842398,87.14285714285714,85.44284400858106,34.97164461247637,81.5960912052117,39.617834394904456,48.99562194179759,46.88794567062816,0.0,57.86097852028639,11.544991511035658,80.03629764065336,69.1588785046729,52.43069993069993,54.64500176616037,37.118868758285494,66.1876584953508,74.51403887688986,48.170731707317074,56.44698255903689,49.473684210526315,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,0.0,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,57.16470074268238,21.633554083885212,4.680851063829788,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,98.14814814814815
Llama 4 Behemoth,70.27417027417027,73.31479657842398,90.95238095238096,88.04780876494024,51.03969754253308,92.83387622149836,47.26114649681528,48.99562194179759,46.88794567062816,21.37719608536729,57.86097852028639,52.29202037351444,83.66606170598911,74.76635514018692,52.43069993069993,54.64500176616037,49.04993371630578,66.1876584953508,62.057089486895116,55.36077235772358,56.44698255903689,70.52631578947368,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,57.16470074268238,49.91415256315918,46.12367021276596,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
Grok 3 Beta,86.00288600288599,92.10836277974087,85.71428571428571,84.52344468280724,38.7523629489603,99.67426710097719,85.47770700636944,48.99562194179759,31.182795698924732,0.0,57.86097852028639,30.220713073005097,80.03629764065336,79.06542056074767,52.43069993069993,54.64500176616037,59.48004124318753,66.1876584953508,62.057089486895116,39.02439024390244,56.44698255903689,92.94736842105263,60.68263473053892,69.95159059474412,85.33797216699803,76.18778280542985,75.18248175182482,53.97727272727272,59.60591133004923,29.755178907721277,44.96124031007753,65.73170731707317,50.0,73.87356363504549,36.38554216867469,57.16470074268238,26.048565121412807,5.851063829787234,76.50755510373827,77.48283752860411,31.555081912403878,78.10070873342478,71.42837939563394,28.909651499579557,49.99999999999999,23.143656716417908,51.167209554831715,27.99999999999999,72.13403880070547
