model_name,AIME 2024,AIME 2025,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,CritPt,FrontierMath,GPQA Diamond,GSM8K,HLE (Humanity's Last Exam),HMMT Feb 2025,HMMT Nov 2025,HumanEval,IFEval,LiveBench,LiveCodeBench,MATH-500,MathArena Apex 2025,MMLU,MMLU-Pro,MMMU,MMMU-Pro,OSWorld,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Tau-Bench Retail,Terminal-Bench 2.0,Terminal-Bench 1.0
DeepSeek-R1,77.37961926091825,64.6643109540636,15.508021390374333,1.6861219195849548,94.5823927765237,,43.89815627743634,26.82926829268293,,55.36036036036036,6.214689265536724,,65.66265060240963,95.68637401674701,10.32258064516129,30.898203592814376,,95.51401869158877,67.31843575418993,,68.28025477707007,90.3669724770642,,92.23112405923767,90.80600674226173,,,,28.69269949066215,26.929347826086964,,40.07561436672968,,,0.0
DeepSeek-R1-0528,90.36954087346025,85.27679623085984,22.139037433155078,1.4267185473411155,,,78.05092186128184,50.0,42.87020109689214,50.9009009009009,,14.164305949008499,79.96987951807229,,30.107526881720432,76.04790419161678,,75.88785046728971,55.586592178770935,,77.45222929936305,90.3669724770642,3.1044776119402986,92.23112405923767,92.33833895188477,,,,24.787775891341262,71.79347826086955,,55.954631379962194,,,
DeepSeek-V3,31.914893617021285,28.38633686690224,,,86.90744920993228,,,26.82926829268293,,15.045045045045043,,,46.98795180722892,75.38695762496828,,,,37.757009345794394,75.13966480446925,,34.26751592356688,57.79816513761469,,86.64724447681476,78.39411584431505,,,,19.864176570458405,,,26.46502835538752,,,
DeepSeek-V3-0324,54.535274356103024,37.22025912838633,,,35.44018058690745,,,,,38.288288288288285,,,60.99397590361446,,3.225806451612903,13.892215568862277,,74.76635514018692,61.17318435754188,,47.0063694267516,75.22935779816513,,88.83224083515418,86.51547655531719,,,,24.617996604414266,,,20.415879017013225,,,
DeepSeek-V3.2,92.1612541993281,91.87279151943463,,,,17.661097852028636,90.25460930640914,,75.70840950639854,71.44144144144144,,8.498583569405099,82.07831325301204,,46.02150537634409,91.73652694610777,80.00685871056243,84.11214953271028,83.24022346368714,55.04885993485343,90.44585987261146,90.3669724770642,6.208955223880597,91.50279193979121,92.33833895188477,,79.85347985347985,,37.01188455008489,84.61956521739128,,85.06616257088847,,55.81039755351681,
DeepSeek-V3.2-Speciale,95.52071668533034,95.28857479387514,,,,,97.57096868598187,,100.0,85.63063063063063,,,87.04819277108433,,57.8494623655914,99.76047904191616,91.42661179698217,86.91588785046729,80.44692737430168,,97.32484076433123,93.57798165137612,28.000000000000004,,96.16916947594238,,,,,88.45108695652173,,90.73724007561435,,,
Doubao Seed 2.0 Pro,98.0963045912654,97.99764428739694,,,,79.47494033412886,,,,100.0,,,91.86746987951807,,78.06451612903224,,,87.85046728971963,81.8435754189944,,96.43312101910828,,,90.2889050740471,96.93533558075391,87.76741634668134,,,,,,91.68241965973533,,80.58103975535167,
EXAONE 4.0 32B,68.75699888017917,82.68551236749117,,,80.6997742663657,,,,,38.288288288288285,,,71.53614457831326,,,68.26347305389223,,84.48598130841121,80.44692737430168,,76.81528662420382,86.23853211009175,,75.72226268511774,87.43487588109102,,,,28.522920203735147,,,32.13610586011342,,,
Gemini 2.0 Flash,70.10078387458006,,,1.297016861219196,46.83972911963883,,,,,,,,69.7289156626506,,,,,70.28037383177569,58.100558659217874,,41.91082802547771,28.899082568807376,,57.271182325807246,79.16028194912657,7.131102578167843,,,23.4295415959253,,,26.46502835538752,,,
Gemini 2.5 Flash,86.56215005599104,67.02002355712602,35.080213903743314,3.24254215304799,85.10158013544019,,51.21451565700907,,0.0,53.82882882882883,6.214689265536724,,75.90361445783131,,25.59139784946236,57.84431137724552,,84.48598130841121,70.11173184357541,7.817589576547249,65.73248407643312,80.73394495412843,,78.15003641660597,86.36224333435489,22.490400438837064,,,25.297113752122247,51.27717391304346,,67.67485822306237,,21.100917431192656,24.503311258278153
Gemini 2.5 Pro,91.0414333706607,84.33451118963487,43.31550802139038,6.355382619974061,92.88939051918736,,70.7345624817091,60.36585365853659,17.161791590493614,54.0990990990991,11.299435028248588,0.0,84.48795180722891,,32.473118279569896,79.76047904191617,0.0,,88.26815642458101,42.34527687296416,74.0127388535032,90.3669724770642,1.4925373134328357,89.80335032774944,93.25773827765859,67.47120131651127,,,67.402376910017,76.92934782608694,,67.67485822306237,,45.10703363914373,43.267108167770424
Gemini 3 Flash,92.1612541993281,88.69257950530036,90.05347593582887,43.57976653696499,,73.98568019093078,100.0,82.3170731707317,91.4076782449726,58.55855855855856,,70.8215297450425,94.12650602409639,,64.51612903225808,,91.42661179698217,,81.00558659217879,88.27361563517917,100.0,,46.62686567164179,94.65889779072589,97.83941158443152,100.0,80.5860805860806,49.21700223713646,79.45670628183362,98.69565217391303,34.98533724340177,94.5179584120983,58.92116182572613,74.31192660550458,
Gemini 3 Pro,96.64053751399776,94.11071849234393,79.67914438502673,40.337224383917,,100.0,95.11267193444542,99.39024390243902,89.99085923217551,77.11711711711712,51.41242937853108,93.4844192634561,96.38554216867469,,72.68817204301075,97.72455089820359,91.42661179698217,89.7196261682243,86.03351955307262,91.53094462540719,85.85987261146497,90.3669724770642,69.85074626865672,94.65889779072589,99.69353355807539,99.34174437739995,79.85347985347985,60.40268456375839,100.0,100.0,60.410557184750736,91.11531190926276,85.8921161825726,82.26299694189602,
Gemini 3.1 Pro,97.76035834266517,100.0,95.72192513368985,100.0,,100.0,,92.6829268292683,,85.58558558558559,100.0,99.1501416430595,100.0,,87.5268817204301,,,93.45794392523365,83.79888268156425,,88.78980891719746,95.8715596330275,100.0,96.60111677591647,99.23383389518847,99.28688974218323,78.02197802197803,98.43400447427292,100.0,,92.37536656891498,99.4328922495274,94.19087136929458,100.0,
Gemma 3 27B,12.653975363941772,,,,69.30022573363432,,,0.0,,,,,21.83734939759036,82.9992387718853,,,,80.0,52.513966480446925,,22.165605095541398,1.8348623853211259,,58.48506919155136,65.52252528348146,,,,14.940577249575554,,,7.561436672967862,,,
GLM-4.6,,76.44287396937574,,,,,,,,,,,87.04819277108433,,45.37634408602151,,,69.1588785046729,63.687150837988824,,73.5031847133758,,,78.15003641660597,84.67667790376953,,,,,,,75.61436672967862,,32.72171253822629,
GLM-4.7,,94.93521790341579,,,,50.11933174224343,,65.2439024390244,,,,42.492917847025495,87.04819277108433,,84.08602150537632,97.24550898203591,,,,41.69381107491857,92.48407643312103,,,90.5316824471959,93.87067116150781,,,,31.91850594227505,,,86.57844990548202,,46.330275229357795,
GPT-4.1,40.089585666293395,36.866902237926965,5.347593582887701,0.5188067444876784,59.819413092550796,,,,,45.36036036036036,,,57.831325301204814,,0.0,4.191616766467064,,87.85046728971963,78.7709497206704,,41.27388535031848,67.88990825688074,,90.77445982034476,87.43487588109102,29.62150301700491,,,49.40577249575552,,,50.2835538752363,,,54.30463576158942
GPT-4.5,29.115341545352745,,10.481283422459894,1.0376134889753568,48.419864559819416,,,,,,,,65.51204819277109,,,,,77.75700934579439,76.25698324022346,,,,,89.3177955814518,75.94238430891818,,,,83.7011884550085,,,18.903591682419655,,,
GPT-5,93.95296752519596,93.63957597173145,69.73262032085562,12.840466926070041,,26.014319809069203,75.62189054726369,74.39024390243902,89.99085923217551,78.24324324324324,32.20338983050848,57.22379603399433,91.1144578313253,,67.74193548387098,86.7065868263473,77.16049382716051,91.58878504672897,86.03351955307262,82.08469055374593,91.97452229299363,100.0,3.1044776119402986,92.71667880553532,95.40300337113085,81.18486012068023,,26.845637583892618,70.96774193548387,96.14130434782608,55.953079178885645,88.65784499054821,,49.08256880733945,78.58719646799116
GPT-5.1,,92.93286219081273,77.32620320855614,22.827496757457848,,38.18615751789976,80.47995317529997,76.82926829268293,94.28702010968921,,,73.65439093484419,90.66265060240963,,60.86021505376345,,85.73388203017834,,,,88.78980891719746,98.16513761467888,3.1044776119402986,90.2889050740471,96.16916947594238,81.18486012068023,95.970695970696,,70.96774193548387,93.58695652173913,65.3958944281525,91.30434782608694,,68.0428134556575,
GPT-5.2,100.0,100.0,96.2566844919786,68.61219195849546,,80.90692124105013,95.11267193444542,62.19512195121951,92.84734917733091,90.09009009009009,65.5367231638418,100.0,98.34337349397592,,67.74193548387098,100.0,100.0,93.45794392523365,100.0,,86.24203821656052,100.0,40.41791044776119,85.43335761107065,94.94330370824396,94.73395501919916,100.0,22.818791946308732,76.06112054329373,96.14130434782608,96.48093841642232,98.29867674858222,83.8174273858921,77.82874617737002,
GPT-5.3-Codex,,92.93286219081273,,,,,,,,,,,79.96987951807229,100.0,,,,89.7196261682243,91.62011173184358,,92.61146496815287,84.40366972477062,,100.0,,80.0877674163467,,82.10290827740492,,,100.0,54.44234404536861,,94.18960244648318,
gpt-oss-120B,96.19260918253079,97.52650176678446,,,,,,,,81.98198198198197,,,79.81927710843374,,,,,87.85046728971963,80.44692737430168,,79.87261146496816,93.57798165137612,,90.2889050740471,100.0,,,,,,,65.02835538752362,0.0,23.85321100917431,
gpt-oss-20B,98.54423292273236,98.46878680800943,,,,,,,,53.37837837837838,,,65.66265060240963,,,,,74.76635514018692,72.06703910614524,,73.5031847133758,88.99082568807337,,78.87836853605243,92.79803861477168,,,,,,,45.368620037807176,,0.0,
Grok 3 Beta,92.49720044792834,92.10836277974087,5.347593582887701,0.0,,,,39.02439024390244,,,,,85.39156626506022,,31.182795698924732,,,79.06542056074765,69.27374301675977,,85.47770700636944,99.08256880733943,,85.43335761107065,84.52344468280725,,,,30.2207130730051,,,38.752362948960304,,,26.04856512141281
Grok 4,93.28107502799551,88.92815076560659,70.6951871657754,20.622568093385215,,,85.36728124085455,77.4390243902439,75.70840950639854,85.94594594594595,,22.6628895184136,90.51204819277108,,43.655913978494624,88.74251497005987,74.2798353909465,80.37383177570094,83.79888268156425,,85.47770700636944,93.57798165137612,6.208955223880597,100.0,95.40300337113085,30.71859572133844,0.0,44.742729306487696,59.08319185059423,79.48369565217388,69.79472140762465,86.01134215500944,,30.58103975535168,73.50993377483444
Grok 4.1,,92.93286219081273,,54.47470817120623,,,92.68364062042728,88.41463414634147,77.14808043875685,83.33333333333334,,93.4844192634561,95.03012048192771,,87.5268817204301,,91.42661179698217,93.45794392523365,88.8268156424581,47.8827361563518,88.78980891719746,95.8715596330275,15.55223880597015,,92.79803861477168,,79.85347985347985,53.691275167785236,70.96774193548387,76.0869565217391,,96.40831758034025,,,
Kimi K2,65.95744680851064,40.51825677267373,,,51.91873589164786,,,,,44.14414414414414,,,71.08433734939757,,2.1505376344086025,27.4251497005988,,74.76635514018692,85.47486033519553,,52.73885350318472,90.82568807339449,,89.07501820830298,95.55623659209316,,,22.371364653243848,30.2207130730051,,14.574780058651035,71.4555765595463,,37.76758409785933,
Kimi K2 Thinking,93.28107502799551,93.52179034157832,12.299465240641712,,,38.663484486873514,80.47995317529997,,94.28702010968921,60.810810810810814,,,87.04819277108433,,88.6021505376344,88.02395209580838,77.16049382716051,87.85046728971963,,,89.55414012738852,88.99082568807337,0.0,,91.72540606803554,,,,37.01188455008489,93.58695652173913,,81.85255198487711,,49.84709480122324,
Kimi K2.5,95.63269876819707,95.28857479387514,69.30481283422459,45.39559014267186,,73.74701670644392,95.11267193444542,,92.84734917733091,69.81981981981981,,65.1558073654391,89.90963855421685,,100.0,95.20958083832335,77.16049382716051,93.45794392523365,86.03351955307262,,92.61146496815287,93.57798165137612,26.417910447761194,95.14445253702355,95.55623659209316,80.0877674163467,70.69597069597069,76.06263982102908,53.98981324278439,92.30978260869563,,92.24952741020792,,61.314984709480115,
Llama 4 Behemoth,68.64501679731244,,,,,,,,,,,,68.97590361445783,,,,,74.76635514018692,74.86033519553072,,47.26114649681528,79.81651376146787,,90.77445982034476,88.04780876494024,36.75260559517275,,,52.29202037351443,,,51.03969754253308,,,
Llama 4 Maverick,46.24860022396417,,4.171122994652407,0.0,73.36343115124154,,,48.170731707317074,,,0.0,,63.102409638554214,,,,,69.1588785046729,69.27374301675977,,39.617834394904456,48.16513761467887,,86.89002184996357,85.44284400858106,21.941854086670336,,,11.544991511035658,,,34.97164461247637,,,21.633554083885212
Llama 4 Scout,,,0.0,0.0,71.6704288939052,,,7.317073170731707,,,,,44.12650602409639,78.68561278863231,,,,57.943925233644855,60.893854748603346,,26.114649681528658,24.770642201834875,,86.64724447681476,75.94238430891818,0.0,,,,,,,,,
MiniMax-M2,60.806270996640535,74.44051825677266,,,,0.0,,42.68292682926829,,40.54054054054054,,,75.45180722891565,,18.9247311827957,,,84.11214953271028,80.44692737430168,,90.06369426751593,88.99082568807337,,83.00558387958242,87.74134232301563,30.71859572133844,,,45.50084889643464,,27.27272727272728,78.26086956521739,,41.13149847094801,80.13245033112582
Mistral Large 3,47.7043673012318,82.3321554770318,,,,,,48.78048780487805,,33.78378378378378,,,24.096385542168672,,,,,87.85046728971963,74.86033519553072,,68.40764331210192,73.394495412844,,79.36392328235009,74.11890897946675,,,,28.522920203735147,,,75.61436672967862,,,
Mistral Medium 3,,,,,100.0,,,,,,,,60.391566265060234,,,,,88.03738317757008,74.86033519553072,,37.8343949044586,61.46788990825688,,83.00558387958242,72.41802022678517,,,,20.0339558573854,,,7.561436672967862,,,
Mistral Small 3.1,12.653975363941772,,,,,,,,,,,,16.716867469879517,,,,,82.22429906542055,65.78212290502793,,22.547770700636942,15.596330275229375,,67.51638747268755,64.38859944836042,,,,8.149405772495758,,,0.0,,,
Nemotron Ultra 253B,,67.60895170789163,,,95.03386004514674,,,,,42.792792792792795,,,72.45481927710844,,24.301075268817208,,,87.85046728971963,84.49720670391062,,68.80254777070064,88.99082568807337,,83.00558387958242,78.54734906527734,,,,37.01188455008489,,,37.80718336483931,,,
o3 (high),96.30459126539755,86.92579505300354,80.42780748663102,8.430609597924773,87.35891647855532,13.603818615751795,87.79631255487269,,65.72212065813528,85.85585585585585,7.90960451977401,14.164305949008499,90.06024096385542,,34.58064516129033,73.77245508982037,,81.1214953271028,91.8994413407821,,80.89171974522293,99.08256880733943,,98.30055838795823,93.71743794054552,58.69445968184308,57.87545787545787,,60.10186757215622,84.61956521739128,,77.69376181474478,,,54.083885209713024
o3-mini (high),85.77827547592385,84.09893992932862,36.36363636363637,3.8910505836575875,38.93905191873589,,,15.853658536585366,,59.909909909909906,,16.997167138810198,78.01204819277109,,20.0,40.83832335329342,,98.31775700934578,80.44692737430168,,78.72611464968152,93.11926605504588,,82.76280650643362,84.67667790376953,,,,1.018675721561972,,,40.26465028355386,,,
o4-mini (high),92.60918253079508,91.40164899882215,62.24598930481283,7.911802853437094,79.68397291196389,,60.989171788118234,,77.14808043875685,86.44144144144144,3.389830508474576,33.994334277620396,80.57228915662651,,32.68817204301075,60.83832335329342,,100.0,92.73743016759778,,86.49681528662421,94.49541284403668,,91.01723719349356,87.58810910205334,56.500274273176096,,,10.356536502546692,87.17391304347827,,75.80340264650282,,,28.256070640176606
Phi-4,8.174692049272117,,,,75.50790067720091,,,,,,,,42.46987951807229,,,,,70.28037383177569,56.145251396648035,,33.37579617834395,12.844036697247752,,77.66448167030832,66.28869138829299,,,,3.05602716468591,,,,,,
Phi-4-reasoning-plus,66.40537513997761,73.73380447585394,,,79.57110609480813,,,,,31.53153153153153,,,62.349397590361434,,,45.1497005988024,,80.37383177570094,63.687150837988824,,71.97452229299363,86.23853211009175,,,72.41802022678517,,,,,,,7.561436672967862,,,
Qwen3-0.6B,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,
Qwen3-1.7B,42.10526315789473,25.55948174322732,,,39.05191873589165,,,,,18.01801801801802,,,18.373493975903617,40.21821872621161,,,,28.037383177570092,37.150837988826815,,26.624203821656057,72.4770642201835,,21.86210245205146,18.418633159669014,,,,,,,,,,
Qwen3-14B,72.00447928331467,67.02002355712602,,,86.90744920993228,,,,,49.549549549549546,,,54.36746987951807,83.48134991119004,,,,74.76635514018692,,,54.394904458598724,79.81651376146787,,68.56033017722747,55.60833588722035,,,,,,,,,,
Qwen3-235B-A22B,83.986562150056,78.20965842167256,11.229946524064172,1.6861219195849548,98.30699774266365,,,43.90243902439025,,56.57657657657658,,,65.0602409638554,88.3024613042375,25.225806451612904,55.80838323353293,,84.11214953271028,79.88826815642457,,74.39490445859873,94.49541284403668,15.55223880597015,84.97208060208789,84.37021146184492,,,,0.0,,,78.63894139886577,,,1.9867549668874163
Qwen3-30B-A3B,75.36394176931691,82.3321554770318,,,93.11512415349887,,,,,52.88288288288289,,,57.078313253012034,81.75589951788886,,66.46706586826349,,69.1588785046729,82.96089385474862,,68.40764331210192,84.40366972477062,,69.36149550861859,86.05577689243029,,,,,,,,,,
Qwen3-32B,79.17133258678612,72.52061248527679,,,50.56433408577878,,,,,54.95495495495496,,,60.99397590361446,85.7904085257549,,,,74.76635514018692,66.4804469273743,,64.5859872611465,84.40366972477062,,74.77543092983734,69.35335580753907,,,,,,,,,,21.633554083885212
Qwen3-4B,70.66069428891377,59.481743227326255,,,5.3047404063205414,,,,,39.234234234234236,,,35.09036144578314,71.55544278102006,,47.42514970059881,,56.074766355140184,78.7709497206704,,54.64968152866243,88.99082568807337,,48.99247390143237,75.48268464603126,,,,,,,,,,
Qwen3-8B,73.12430011198208,61.484098939929325,,,76.18510158013545,,,,,47.2972972972973,,,53.31325301204819,76.75716823141336,,,,69.1588785046729,58.100558659217874,,45.47770700636943,75.22935779816513,,58.46079145423646,49.019307385841245,,,,,,,,,,
Qwen3.5-397B-A17B,93.28107502799551,94.11071849234393,,,,,,,,63.06306306306306,,,91.1144578313253,,60.86021505376345,,,87.85046728971963,93.29608938547484,,90.828025477707,93.57798165137612,,86.89002184996357,96.6288691388293,85.57323093801428,,,37.01188455008489,,,91.49338374291115,,,
QwQ-32B,77.04367301231802,41.10718492343934,,,59.14221218961625,,,,,23.243243243243246,,,56.174698795180724,,,37.84431137724551,,61.6822429906542,58.100558659217874,,48.025477707006374,59.63302752293574,,63.58339402767662,57.09469813055471,,,,,,,13.23251417769376,,,
Seed-Thinking-v1.5,85.1063829787234,69.37573616018845,,,,,,,,,,,74.39759036144578,,39.35483870967742,,,84.11214953271028,78.7709497206704,,67.0063694267516,79.81651376146787,,83.00558387958242,95.40300337113085,,,,37.01188455008489,,,45.368620037807176,,,
