model_name,AIME 2024,AIME 2025,ARC-AGI-1,ARC-AGI-2,Arena-Hard Auto,BrowseComp,BRUMO 2025,Chatbot Arena Elo,CMIMC 2025,Codeforces Rating,FrontierMath,GPQA Diamond,HLE (Humanity's Last Exam),HMMT Feb 2025,HumanEval,IFEval,LiveCodeBench,MATH-500,MathArena Apex 2025,MMLU,MMLU-Pro,MMMU,OSWorld,SimpleQA,SMT 2025,SWE-bench Pro,SWE-bench Verified,Terminal-Bench 2.0,Terminal-Bench 1.0
DeepSeek-R1,0.36171554085736274,-0.3389318696028148,-0.975820328104848,-0.702548542033933,1.1270559246797902,0.0,-1.3458597837774664,-0.976412668202668,0.0,0.06498670343357378,0.0,0.03477519541112626,-1.2752951243220862,-0.9271756555835,0.9712771965365604,-0.15196409056569005,0.25066350388693576,0.5291354401005233,0.0,0.6654152699694001,0.5228495830262931,0.0,0.0,-0.47348885819822406,-1.9577382402843737,0.0,-0.792495167087734,0.0,-1.667633701352855
DeepSeek-R1-0528,0.7773604638976238,0.4492373992370637,-0.7724891625999133,-0.7114999867263821,0.0,0.0,0.06369805409971246,-0.18345776757859697,-0.9641073395920945,-0.12538195499412308,-0.9749164077591065,0.5644610732414821,-0.5852529094314308,0.4783137780915288,-0.03708986493043878,-0.6303475236698983,0.5978394858615247,0.5291354401005233,-0.7023062653172975,0.6654152699694001,0.5944425264744476,0.0,0.0,-0.6083440371695151,-0.2203265544417124,0.0,-0.2660303646614241,0.0,0.0
DeepSeek-R1-Distill-Llama-70B,0.010567243806108085,-0.3389318696028148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6964879302772137,0.0,-0.3164901762026885,0.0,-1.240335104996504,-0.5748856310461711,0.0,-0.1543751417500856,0.24122992446462438,0.0,0.09631068697050638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-R1-Distill-Llama-8B,-0.6917293502964015,-2.2395457636052645,0.0,0.0,-1.7850105555747173,0.0,0.0,0.0,0.0,-1.5194958677222061,0.0,-1.219743988923927,0.0,0.0,0.0,-2.91975395352575,-0.947575822789252,-0.314016427118896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-R1-Distill-Qwen-1.5B,-1.462105716276195,-2.4647369832738013,0.0,0.0,-2.295694235512255,0.0,0.0,0.0,0.0,-2.002147718887377,0.0,-2.0672413934524965,0.0,0.0,0.0,-5.095259565975838,-2.2012668688086032,-0.8486980990141361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeek-V3,-1.0930416897835495,-1.7261097827610008,0.0,0.0,0.8619682129564884,0.0,0.0,-0.976412668202668,0.0,-1.6560228853824737,0.0,-0.6566042661779696,0.0,0.0,-1.996203012923465,0.16695819817044824,-1.0367807626021672,-0.20091068883336333,0.0,0.39271932394909703,-0.05705325890375717,0.0,0.0,-0.7783788280463605,0.0,0.0,-1.2437507120245714,0.0,0.0
DeepSeek-V3-0324,-0.3692462203513716,-1.3883229532581958,0.0,0.0,-0.9156787950703598,0.0,0.0,0.0,0.0,-0.6637983626684172,0.0,-0.13806966998614742,-1.5228102666198213,-1.456564248638816,-0.09471083987140962,-0.4025458888583707,-0.5545918987485706,0.1898182252439281,0.0,0.49942643326139036,0.322389341371461,0.0,0.0,-0.6142073058204409,0.0,0.0,-1.4443087319964991,0.0,0.0
DeepSeek-V3.2,0.8346907981100733,0.7014515652658245,0.0,0.0,0.0,-1.2397361389343633,0.5673703920558254,0.0,0.14449130474282096,0.7514676232182989,-1.133498004584987,0.642520044711219,-0.03021895397590358,0.9666933956284749,0.38546395130335187,0.49727056864716385,1.0896721269921934,0.5291354401005233,-0.5935046988441588,0.6298462335319696,0.5944425264744476,0.0,0.0,-0.186188694302865,0.27637745265564456,0.0,0.6991551064534776,-0.05507589072573987,0.0
DeepSeek-V3.2-Speciale,0.9421851747584166,0.832062472673576,0.0,0.0,0.0,0.0,0.8693322253628474,0.0,0.9645611439411607,1.3571860818518797,0.0,0.8265161917470267,0.3823062831869882,1.2164753374221804,0.5295163886557803,0.3833697512414001,1.3500541134731356,0.6011118190094983,0.17019860428460354,0.0,0.7734248850948336,0.0,0.0,0.0,0.4247572513860003,0.0,0.8871782501771597,0.0,0.0
Doubao Seed 2.0 Pro,1.024597530188813,0.9356504337211028,0.0,0.0,0.0,0.6665594305439295,0.0,0.0,0.0,1.9705962034522364,0.0,1.0049366979635677,1.0873494157926578,0.0,0.5775338677732565,0.440320159944282,1.316300893003384,0.0,0.0,0.5705645061362514,0.8092213568189108,1.126937680999852,0.0,0.0,0.0,0.0,0.9185154407977734,0.9522799170644048,0.0
EXAONE 4.0 32B,0.08581330745994818,0.3501532625829074,0.0,0.0,0.6475590343567589,0.0,0.0,0.0,0.0,-0.6637983626684172,0.0,0.2522251873625358,0.0,0.2359880136647997,0.4046709429503426,0.3833697512414001,0.5737300426688449,0.4365943815032708,0.0,-0.14081622261236618,0.36534510744035326,0.0,0.0,-0.47935212684914985,0.0,0.0,-1.0557275683008893,0.0,0.0
Falcon3-10B-Instruct,-2.2109832069263198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2791157445846384,0.0,0.0,-1.3431652969257895,-0.7362752838572577,-1.8661456084303534,-3.1005305248806336,0.0,-1.433157879839022,-2.448257570072115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gemini 2.0 Flash,0.12881105811928562,0.0,0.0,-0.7159757090726067,-0.5219455761872202,0.0,0.0,0.0,0.0,0.0,0.0,0.1853174975313328,0.0,0.0,-0.32519473963529566,-0.5278367880047102,-0.7474674442900092,-0.8486980990141361,0.0,-1.0418984790272812,-0.02125678717967996,-1.4313110724494116,0.0,-0.6552501863769208,0.0,0.0,-1.2437507120245714,0.0,0.0
Gemini 2.5 Flash,0.6555335036961678,-0.2488553817354001,-0.3756654363725408,-0.6488398738792386,0.7995946337274764,0.0,-1.0438979504704444,0.0,-2.411380169635449,-0.0003924317840190756,0.0,0.4139187711212755,-0.7427625454390805,-0.08835570179866856,0.4046709429503426,-0.03806327315992626,0.15422573111621612,0.31320630337359945,0.0,-0.022252767820929897,0.315230047026645,-0.9440255956019333,0.0,-0.590754231216738,-1.0148424979978659,0.0,0.12255079903418543,-1.466617670777363,-0.8489771570523627
Gemini 2.5 Pro,0.7988593392272922,0.4132068040900979,-0.12314124695512182,-0.5414225375698496,1.0685806941525913,0.0,-0.23826377920730954,0.17128521427954008,-1.8320081571820588,0.011145062666144371,-1.3713703998238078,0.7317302978194892,-0.5027478619988525,0.5938845272796609,0.0,0.7022920399775383,0.46764849262105423,0.5291354401005233,-0.758799386370658,0.5468518151779639,0.6373982925433398,0.4830247294513975,0.0,0.8633363942128347,-0.021434483803151966,0.0,0.12255079903418543,-0.4903530916227161,-0.22207800150694051
Gemini 3 Flash,0.8346907981100733,0.5798483066448152,1.3100155163619178,0.743109775796593,0.0,0.4972744958026141,0.9695835540207784,0.9225056464497127,0.6744894040177598,0.20151372109384122,0.6108995604996987,1.0885713102525714,0.6148205077697092,0.0,0.0,0.4061499147225532,1.4513137748823908,0.0,0.8230080031234357,0.7839787247608364,0.8514611934533222,1.5150257572033778,-0.17961060015085165,1.2796284684285593,0.821489053665033,-0.7177417583492331,1.0125270126596144,0.6973318422533191,0.0
Gemini 3 Pro,0.9780166336411977,0.7870242287398688,0.99190062839452,0.6312167171409796,0.0,1.2995378821853711,0.7678730493716875,1.5067882048042913,0.6266584256261347,0.9937550066717312,1.2452259478032208,1.1722059225415749,0.8998379443549797,1.153097829802882,0.6735688260082088,0.6111713860529276,0.9160841360048989,0.5291354401005233,1.6369274138551848,0.7839787247608364,0.9380886550255886,1.4941420939099161,0.19051970384765077,1.9890839751905685,0.8720013255732392,0.13255381772318048,0.8997131264254054,1.0206806200625012,0.0
Gemini 3.1 Pro,1.0138480925239788,1.0122154484084054,1.4838308675193619,2.6900489964042666,0.0,1.2995378821853711,0.0,1.2772486283078497,0.0,1.355263166110186,1.4038075446291014,1.30602130220398,1.417369605522971,0.0,0.8656387424781133,0.520050732128317,1.026987574691226,0.6525235182301946,2.6935580113347055,0.8788294885939851,0.9166107719911425,1.49240178863546,1.4489627374425589,1.9890839751905685,0.0,1.2015528695327904,1.1754804038868054,1.741997124406062,0.0
Gemma 3 27B,-1.7093427825673846,0.0,0.0,0.0,0.2538258154736195,0.0,0.0,-1.8945709741884345,0.0,0.0,0.0,-1.5877362829955426,0.0,0.0,0.17418704318645656,-0.7556384228162378,-1.494860183263084,-1.4553561498183527,0.0,-0.982616751631563,-0.6584339838682547,0.0,0.0,-0.9484136189232056,0.0,0.0,-1.8704945244368452,0.0,0.0
GLM-4.6,0.0,0.11145056973425863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265161917470267,-0.052720330548425,0.0,-0.3828157145762665,-0.30003515319318264,0.4483609380669101,0.0,0.0,-0.022252767820929897,0.23647780923367553,0.0,0.0,0.0,0.0,0.0,0.38578320024734064,-0.9940309955177887,0.0
GLM-4.7,0.0,0.818550999493464,0.0,0.0,0.0,-0.2387469595944102,0.0,0.338223088095134,0.0,0.0,-0.1820084236297039,0.8265161917470267,1.297362263802857,1.138185475068929,0.0,0.0,1.1668223452087692,0.0,0.0,0.5824208516153944,0.666035469922602,0.0,0.0,-0.36208675383063593,0.0,0.0,0.7492946114464593,-0.440607125805919,0.0
GPT-4.1,-0.8314720399392477,-1.401834426438308,-1.287376146217248,-0.7428300431499539,-0.07363547547869485,0.0,0.0,0.0,0.0,-0.3619005912224737,0.0,-0.25515812719075287,-1.6353171494824281,-1.7585394320013554,0.5775338677732565,0.31502926079794247,-0.771576887482689,0.025300787737700597,0.0,0.5942771970945391,0.36534510744035326,-0.7177859099227474,0.0,0.24182991721471075,0.0,0.0,-0.4540535083851062,0.0,0.14668620763742543
GPT-4.1 mini,0.0,0.0,-1.3529668447672267,-0.760732932534852,-1.3717855931825114,0.0,0.0,0.0,0.0,0.0,0.0,-0.8852055397679127,0.0,0.0,0.38546395130335187,-0.06084343664107934,0.0,0.0,0.0,0.09631068697050638,0.0,-1.3616988614712018,0.0,-1.0656789919417196,0.0,0.0,0.0,0.0,0.0
GPT-4.5,-1.1826203369905024,0.0,-1.1299584696972982,-0.7249271537650557,-0.46736869436183454,0.0,0.0,0.0,0.0,0.0,0.0,0.029199554591859675,0.0,0.0,0.05894509330451352,0.2125185251327544,0.0,0.0,0.0,0.5231391242196762,-0.17160196842080483,0.0,0.0,1.4262101847017017,0.0,0.0,-1.494448236989481,0.0,0.0
GPT-5,0.8920211323225229,0.7690089311663856,0.6869038801371181,-0.31763642025862265,0.0,-0.9821286295454049,-0.036553274558218635,0.6512316014993725,0.6266584256261347,1.041827900214079,0.23030372811758543,0.9770584938672332,0.727327390632316,0.810113670921973,0.7696037842431611,0.6111713860529276,1.1475347906546252,0.7450645768274485,-0.7023062653172975,0.6891279609276877,0.7376284133707565,0.9181010480652178,-0.9198712081478565,0.9864650358822745,0.7225691878447968,-0.01651760968513163,0.81823643081181,-0.3286787027181248,0.9579674677550303
GPT-5.1,0.0,0.7419859848061614,0.9197508599895431,0.026994200400666843,0.0,-0.6067576872929223,0.16394938275764356,0.7347005384071695,0.7716942955878352,0.0,0.690190358912639,0.9603315714094319,0.48731270719208786,0.0,0.0,0.0,1.026987574691226,0.7039352174508908,-0.7023062653172975,0.5705645061362514,0.7734248850948336,0.9181010480652178,0.0,0.9864650358822745,0.6236493220245607,0.29927844048247765,0.9059805645495278,0.44238376744223296,0.0
GPT-5.2,1.085511010289541,1.0122154484084054,1.5002285421568566,1.606924188617929,0.0,0.7107207178677516,0.7678730493716875,0.2338869169603878,0.7230918498027975,1.5475547402795766,1.4275947841529832,1.2446892531920444,0.727327390632316,1.2239315147891567,0.8656387424781133,1.1806754730817466,0.9305498019205066,0.7450645768274485,0.6054048701771583,0.3334375965533789,0.7161505303363103,1.347956450855672,-1.053118117587317,1.1623630954100455,0.7225691878447968,1.3388555000404465,1.1378757751420692,0.8403514939766111,0.0
GPT-5.3-Codex,0.0,0.7419859848061614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644610732414821,0.0,0.0,0.6735688260082088,0.8389730208644552,1.171644233847305,0.3954650221267132,0.0,1.0448183253019965,0.0,0.8832949425761116,0.9085724936047457,0.0,0.0,1.4565434690470087,-0.31616986965440624,1.505703786776275,0.0
gpt-oss-120B,0.9636840500880851,0.9176351361476203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014299067746732,0.0,0.5588854324222154,0.0,0.0,0.5775338677732565,0.3833697512414001,0.6894553699937084,0.6011118190094983,0.0,0.5705645061362514,0.9524072437152197,0.0,0.0,0.0,0.0,0.0,0.034806665296467185,-1.354689247689569,0.0
gpt-oss-20B,1.0389301137419256,0.953665731294586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01962158920095815,0.0,0.03477519541112626,0.0,0.0,-0.09471083987140962,0.04166729902410871,0.4483609380669101,0.49828842056810574,0.0,0.013316268616500648,0.6159204095088937,0.0,0.0,0.0,0.0,0.0,-0.6170068996122975,-2.3247355811171158,0.0
Grok 3 Beta,0.8454402357749076,0.7104592140525662,-1.287376146217248,-0.760732932534852,0.0,0.0,0.0,-0.5590679836636833,0.0,0.0,0.0,0.7651841427350903,-0.5477506151438952,0.0,0.12616956406898042,-0.07223351838165507,0.9016184700892911,0.7244998971391696,0.0,0.3334375965533789,0.2293185148888605,0.0,0.0,-0.4207194403398929,0.0,0.0,-0.8363672339565934,0.0,-0.7973501677721514
Grok 4,0.8705222569928545,0.5888559554315562,0.7164196944846083,-0.04909307948515036,0.0,0.0,0.3656598874067345,0.7555677726341188,0.14449130474282096,1.3706464920437371,-0.7370440125202857,0.9547559305901653,-0.11272400140848204,0.8734911785412715,0.19339403483344728,0.520050732128317,0.9016184700892911,0.6011118190094983,-0.5935046988441588,1.0448183253019965,0.7376284133707565,-0.6829798044336413,-0.32766272175025263,0.5760362303174756,0.07748538201708416,0.4463884017406808,0.7304922970740912,-1.0810864356971839,0.7883359315486221
Grok 4.1,0.0,0.7419859848061614,0.0,1.1190704528794542,0.0,0.0,0.6676217207137565,1.131177988719205,0.19309375052785863,1.2591173790254904,1.2452259478032208,1.1220251551681724,1.417369605522971,0.0,0.8656387424781133,0.7250722034586914,1.026987574691226,0.6525235182301946,-0.266053830516347,0.0,0.6159204095088937,0.0,-0.031558478551450685,0.9864650358822745,-0.05405699274386846,0.0,1.0752013939008418,0.0,0.0
InternLM3-8B-Instruct,-2.0676573713951956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8665183239588878,0.0,0.0,-0.3540052271057811,-0.6075673601887452,-1.3839567445767567,-0.94123915761139,0.0,-1.0181857880689953,-1.7681246073146482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimi K2,-0.003765339747004557,-1.2622158702438153,0.0,0.0,-0.3465198846056233,0.0,0.0,0.0,0.0,-0.4138193162482092,0.0,0.23549826490473447,-1.560312560907357,-1.0352902274046563,-0.09471083987140962,0.5883912225717746,-0.33760691001445214,0.5394177799446633,0.0,0.5112827787405333,0.7447877077155715,0.0,-1.0679233297472575,-0.4207194403398929,0.0,-1.4003319785872956,0.24789956151664022,-0.7888288865234999,0.0
Kimi K2 Thinking,0.8705222569928545,0.7645051067730151,-1.0742063759298164,0.0,0.0,-0.5920372581849817,0.16394938275764356,0.0,0.7716942955878352,0.2976595081785366,0.0,0.8265161917470267,1.4548718998105066,0.8511226464403429,0.5775338677732565,0.0,1.0559189065224415,0.49828842056810574,-0.8111078317904362,0.0,0.5658053490951854,0.0,0.0,-0.186188694302865,0.6236493220245607,0.0,0.5926086583433908,-0.29758747408262654,0.0
Kimi K2.5,0.9457683206466945,0.832062472673576,0.6737857404271221,0.8057698886437364,0.0,0.48991428124864433,0.7678730493716875,0.0,0.7230918498027975,0.6822426565173182,0.4523179636738182,0.9324533673130974,1.8523962192583845,1.0748079674496311,0.8656387424781133,0.6111713860529276,1.171644233847305,0.6011118190094983,0.11475165213963848,0.807691415719124,0.7447877077155715,0.8832949425761116,0.7087021294455541,0.40013817078970476,0.5741893891144412,0.0,0.9373177551701415,0.168780955449848,0.0
LFM2.5-1.2B-Thinking,0.0,-2.0625454649457944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84087037619026,0.0,0.0,-2.975759586919979,0.4312080945518211,-1.8661456084303534,-0.4312351013420836,0.0,-3.9348467759383268,-1.936368024417811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama 4 Behemoth,0.08223016157167028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574392934349983,0.0,0.0,-0.09471083987140962,0.1555681164298725,-0.5449481214714988,0.29264162368532065,0.0,0.5942771970945391,0.39398228481961545,-0.4915462242435613,0.0,0.34150548428044775,0.0,0.0,-0.42898375588861537,0.0,0.0
Llama 4 Maverick,-0.6343990160839517,0.0,-1.3234510304197362,-0.760732932534852,0.39416636873889677,0.0,0.0,-0.2460594702594447,0.0,0.0,0.0,-0.06001069851641125,0.0,0.0,-0.3828157145762665,-0.07223351838165507,-0.8342614397836567,-0.41683982556028853,0.0,0.40457566942824,0.27227428095775275,-0.9614286483464852,0.0,-1.0656789919417196,0.0,0.0,-0.9617159964390481,0.0,-0.9448558514298978
Llama 4 Scout,0.0,0.0,-1.4513528925921952,-0.760732932534852,0.3356911382116978,0.0,0.0,-1.6441641634650437,0.0,0.0,0.0,-0.7625414417440407,0.0,0.0,-0.9590254639859803,-0.41393597059894643,-1.3453816354684691,-0.94123915761139,0.0,0.39271932394909703,-0.17160196842080483,-1.6575507581285975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MiniMax-M2,-0.1685900506077974,0.03488555504695602,0.0,0.0,0.0,-1.7843920159281612,0.0,-0.4338645783019878,0.0,-0.5676525755837218,0.0,0.39719184866347496,-0.9752767700218012,0.0,0.38546395130335187,0.3833697512414001,1.0752064610765857,0.49828842056810574,0.0,0.21487414176194264,0.37966369612998435,-0.6829798044336413,0.0,0.10697473824341987,0.0,-0.9756745570886162,0.4735273339850593,-0.6520274805273074,1.0095944570352418
Mistral Large 3,-0.5878181195363363,0.3366417894027953,0.0,0.0,0.0,0.0,0.0,-0.22519223603249544,0.0,-0.856089936837808,0.0,-1.504101670706539,0.0,0.0,0.5775338677732565,0.1555681164298725,0.2554853925254715,0.14868886586737048,0.0,0.03702895957478824,-0.25679757112410845,0.0,0.0,-0.47935212684914985,0.0,0.0,0.38578320024734064,0.0,0.0
Mistral Medium 3,0.0,0.0,0.0,0.0,1.3141766623668267,0.0,0.0,0.0,0.0,0.0,0.0,-0.16037223326321534,0.0,0.0,0.5871373635967512,0.1555681164298725,-0.9017678807231603,-0.11865197008024957,0.0,0.21487414176194264,-0.3362657383515598,0.0,0.0,-0.7725155593954347,0.0,0.0,-1.8704945244368452,0.0,0.0
Mistral Small 3.1,-1.7093427825673846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7773080708506173,0.0,0.0,0.28846864348604956,-0.2146095401388598,-1.4803945173474762,-1.1468859544941752,0.0,-0.5415606998074203,-0.7114127620198886,0.0,0.0,-1.1829443649602336,0.0,0.0,-2.121192049401755,0.0,0.0
Nemotron Ultra 253B,0.0,-0.22633625976854643,0.0,0.0,1.1426493194870435,0.0,0.0,0.0,0.0,-0.47150678849902644,0.0,0.2862365963600639,-0.7877652985841231,0.0,0.5775338677732565,0.5485259364797579,0.27043324730493307,0.49828842056810574,0.0,0.21487414176194264,-0.049893964558942135,0.0,0.0,-0.186188694302865,0.0,0.0,-0.8677044245772071,0.0,0.0
o3 (high),0.9672671959763635,0.5122909407442542,1.0148573728870127,-0.469810980030257,0.8775616077637416,-1.3648597863518572,0.46591121606466557,0.0,-0.1926399461787924,1.3668006605603493,-0.9749164077591065,0.9380290081323648,-0.42924336519528256,0.40748009310525396,0.23180801812742877,0.850363102605031,0.7280304791019959,0.7244998971391696,0.0,0.9618239069479908,0.658876175577787,0.2045758855385511,0.0,0.6112158422230299,0.27637745265564456,0.0,0.4547250196126904,0.0,0.13931092345453802
o3-mini (high),0.6304514824782209,0.4041991553033563,-0.33631101724255336,-0.6264612621481158,-0.7948299853141486,0.0,0.0,-1.3520228842877544,0.0,0.25920119334465846,-0.8956256093461663,0.49197774259101246,-0.9377744757342656,-0.6177442948539845,1.1153296338889889,0.3833697512414001,0.6460583722468843,0.5908294791653597,0.0,0.2030177962827997,0.23647780923367553,0.0,0.0,-1.4292016482991128,0.0,0.0,-0.7862277289636117,0.0,0.0
o4-mini (high),0.8490233816631859,0.683436267692342,0.4573364352121918,-0.48771386941515515,0.6124738960404393,0.0,-0.6404769411722626,0.0,0.19309375052785863,1.39179856520237,-0.4198808188685247,0.58676363651855,-0.49524740314134547,0.0048465152885349425,1.2017610963004464,0.8845333478267614,0.9401935791975787,0.6216764986977771,0.0,0.606133542573682,0.3725044017851693,0.13496367456034133,0.0,-1.1067218724981995,0.3752973184758822,0.0,0.39205063837146303,0.0,-0.7235973259432782
OLMo 2 13B,-2.3184775835746634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5578977855479836,0.0,0.0,-2.975759586919979,-1.8946465968738757,-2.0590211539717918,-5.568292087474055,0.0,-2.097113226671065,-2.9780453515884577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-4,-1.852668618098509,0.0,0.0,0.0,0.468234994073349,0.0,0.0,0.0,0.0,0.0,0.0,-0.8238734907559767,0.0,0.0,-0.32519473963529566,-0.6075673601887452,-1.070533983071919,-1.20857999355901,0.0,-0.04596545877921749,-0.6226375121441774,0.0,0.0,-1.3588424244880044,0.0,0.0,0.0,0.0,0.0
Phi-4-reasoning-plus,0.010567243806108085,0.007862608686731871,0.0,0.0,0.6085755473386263,0.0,0.0,0.0,0.0,-0.9522357239225033,0.0,-0.08788890261274576,0.0,-0.48353310224841145,0.19339403483344728,-0.30003515319318264,0.3904982744044784,0.4365943815032708,0.0,0.0,-0.3362657383515598,0.0,0.0,0.0,0.0,0.0,-1.8704945244368452,0.0,0.0
Qwen3-0.6B,-2.114238267942811,-2.8115314615633475,0.0,0.0,-2.1397602874397244,0.0,0.0,0.0,0.0,-2.298276743108239,0.0,-2.3962042017892435,0.0,0.0,-3.9361091692695016,-2.896973790044597,-2.333868806368342,-1.4964855091949103,0.0,-3.8388103775572633,-3.7197482457113376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
